order_bk,customer_sk,store_sk,channel_sk,order_date_sk,subtotal_amount,shipping_fee,discount_amount,total_amount,currency_code,status
1000000406,696,,2,238,,0.0,,51727.5,ARS,FULFILLED
1000000407,331,,1,543,,0.0,,31036.5,ARS,CANCELLED
1000000408,106,,1,317,,900.0,,38252.7,ARS,PAID
1000000409,918,,2,612,,0.0,,39204.0,ARS,CANCELLED
1000000410,305,,1,567,,0.0,,42688.8,ARS,FULFILLED
1000000411,381,,1,313,,1200.0,,47754.75,ARS,PAID
1000000412,176,,2,324,,0.0,,28459.2,ARS,FULFILLED
1000000413,1269,,2,148,,0.0,,29040.0,ARS,CANCELLED
1000000414,128,,1,498,,900.0,,48634.5,ARS,FULFILLED
1000000415,424,,2,486,,0.0,,17787.0,ARS,FULFILLED
1000000416,7,,2,521,,0.0,,39131.4,ARS,CANCELLED
1000000417,105,,2,90,,0.0,,31944.0,ARS,FULFILLED
1000000418,1415,,1,179,,900.0,,47364.0,ARS,REFUNDED
1000000419,283,,1,82,,1500.0,,79436.1,ARS,FULFILLED
1000000420,1430,,2,344,,0.0,,13794.0,ARS,FULFILLED
1000000421,673,,1,244,,1200.0,,40404.0,ARS,FULFILLED
1000000422,1419,,1,419,,900.0,,68055.0,ARS,FULFILLED
1000000423,39,,2,526,,0.0,,28459.2,ARS,FULFILLED
1000000424,189,,1,191,,1200.0,,15429.6,ARS,FULFILLED
1000000425,526,,2,635,,0.0,,12806.64,ARS,FULFILLED
1000000426,790,,1,192,,0.0,,43560.0,ARS,PAID
1000000427,464,,1,188,,0.0,,43160.7,ARS,FULFILLED
1000000428,262,,1,50,,900.0,,36474.0,ARS,CANCELLED
1000000429,1051,,2,468,,0.0,,71220.6,ARS,FULFILLED
1000000430,582,,1,394,,900.0,,46638.0,ARS,FULFILLED
1000000431,3,,1,615,,1500.0,,42664.2,ARS,FULFILLED
1000000432,678,,1,20,,1500.0,,47020.2,ARS,FULFILLED
1000000433,369,,1,375,,1200.0,,14268.0,ARS,FULFILLED
1000000434,71,,1,103,,1500.0,,30540.0,ARS,REFUNDED
1000000435,1251,,1,140,,900.0,,72193.2,ARS,FULFILLED
1000000436,143,,2,230,,0.0,,43560.0,ARS,FULFILLED
1000000437,126,,1,306,,0.0,,51727.5,ARS,PAID
1000000438,945,,2,489,,0.0,,58697.1,ARS,FULFILLED
1000000439,592,,1,4,,0.0,,27588.0,ARS,FULFILLED
1000000440,462,,2,302,,0.0,,73616.4,ARS,FULFILLED
1000000441,274,,1,78,,1500.0,,46323.24,ARS,FULFILLED
1000000442,703,,2,145,,0.0,,53361.0,ARS,FULFILLED
1000000443,723,,2,478,,0.0,,120969.75,ARS,CANCELLED
1000000444,310,,1,382,,1200.0,,44324.4,ARS,FULFILLED
1000000445,410,,2,205,,0.0,,29040.0,ARS,FULFILLED
1000000446,495,,1,226,,1200.0,,43888.8,ARS,FULFILLED
1000000447,457,,1,313,,900.0,,43588.8,ARS,FULFILLED
1000000448,852,,2,377,,0.0,,13794.0,ARS,PAID
1000000449,793,,1,93,,1200.0,,69516.6,ARS,PAID
1000000450,789,,1,250,,1200.0,,20257.5,ARS,FULFILLED
1000000451,1075,,2,101,,0.0,,34485.0,ARS,REFUNDED
1000000452,814,,1,425,,0.0,,54313.88,ARS,FULFILLED
1000000453,1270,,1,105,,900.0,,15129.6,ARS,FULFILLED
1000000454,442,,1,509,,900.0,,40104.0,ARS,FULFILLED
1000000455,1109,,1,205,,1200.0,,102694.8,ARS,CANCELLED
1000000456,1107,,2,270,,0.0,,81783.9,ARS,FULFILLED
1000000457,1229,,1,636,,900.0,,16418.25,ARS,PAID
1000000458,498,,1,301,,0.0,,48097.5,ARS,FULFILLED
1000000459,738,,1,350,,0.0,,28749.6,ARS,REFUNDED
1000000460,1412,,1,92,,0.0,,18676.35,ARS,FULFILLED
1000000461,1462,,1,84,,1200.0,,27989.4,ARS,FULFILLED
1000000462,167,,1,147,,1200.0,,55650.0,ARS,PAID
1000000463,1066,,1,607,,900.0,,13968.0,ARS,FULFILLED
1000000464,1075,,2,101,,0.0,,44823.24,ARS,CANCELLED
1000000465,1393,,1,218,,0.0,,120334.5,ARS,CANCELLED
1000000466,181,,1,561,,1200.0,,67447.5,ARS,FULFILLED
1000000467,746,,2,368,,0.0,,39204.0,ARS,FULFILLED
1000000468,1188,,1,303,,1500.0,,47020.2,ARS,CREATED
1000000469,803,,1,528,,900.0,,48924.9,ARS,FULFILLED
1000000470,316,,2,39,,0.0,,17787.0,ARS,FULFILLED
1000000471,56,,2,12,,0.0,,41382.0,ARS,FULFILLED
1000000472,1427,,1,573,,900.0,,15841.08,ARS,FULFILLED
1000000473,1172,,1,424,,900.0,,40104.0,ARS,FULFILLED
1000000474,613,,2,216,,0.0,,17242.5,ARS,FULFILLED
1000000475,941,,2,500,,0.0,,27588.0,ARS,CANCELLED
1000000476,748,,1,453,,900.0,,72411.0,ARS,FULFILLED
1000000477,780,,1,503,,900.0,,14694.0,ARS,FULFILLED
1000000478,642,,2,39,,0.0,,13068.0,ARS,CANCELLED
1000000479,320,,2,556,,0.0,,53361.0,ARS,FULFILLED
1000000480,843,,2,525,,0.0,,43560.0,ARS,FULFILLED
1000000481,956,,2,29,,0.0,,29221.5,ARS,FULFILLED
1000000482,348,,2,342,,0.0,,37933.5,ARS,REFUNDED
1000000483,445,,1,8,,1200.0,,15720.0,ARS,FULFILLED
1000000484,758,,1,584,,1200.0,,33144.0,ARS,REFUNDED
1000000485,481,,1,179,,1200.0,,52927.5,ARS,FULFILLED
1000000486,1303,,2,206,,0.0,,51909.0,ARS,FULFILLED
1000000487,1020,,2,366,,0.0,,29040.0,ARS,FULFILLED
1000000488,1376,,1,141,,900.0,,55350.0,ARS,REFUNDED
1000000489,1083,,2,602,,0.0,,67663.2,ARS,FULFILLED
1000000490,760,,2,274,,0.0,,30855.0,ARS,PAID
1000000491,1011,,2,321,,0.0,,13068.0,ARS,FULFILLED
1000000492,913,,2,636,,0.0,,36826.35,ARS,PAID
1000000493,1012,,1,543,,1200.0,,15429.6,ARS,FULFILLED
1000000494,1228,,1,207,,1200.0,,57229.05,ARS,FULFILLED
1000000495,1180,,2,486,,0.0,,83853.0,ARS,CANCELLED
1000000496,173,,1,319,,1500.0,,19287.0,ARS,FULFILLED
1000000497,143,,2,247,,0.0,,83490.0,ARS,CREATED
1000000498,1036,,1,247,,900.0,,18687.0,ARS,PAID
1000000499,829,,1,553,,1200.0,,18351.75,ARS,CANCELLED
1000000500,214,,1,467,,1500.0,,69744.0,ARS,CANCELLED
1000000501,1242,,2,140,,0.0,,36300.0,ARS,FULFILLED
1000000502,1379,,1,277,,900.0,,27036.0,ARS,PAID
1000000503,1415,,1,598,,1200.0,,43888.8,ARS,FULFILLED
1000000504,511,,1,405,,900.0,,28488.0,ARS,FULFILLED
1000000505,920,,2,470,,0.0,,41382.0,ARS,CANCELLED
1000000506,69,,1,341,,1200.0,,44651.1,ARS,REFUNDED
1000000507,492,,2,557,,0.0,,19057.5,ARS,PAID
1000000508,523,,1,155,,900.0,,24422.4,ARS,FULFILLED
1000000509,1382,,1,581,,1500.0,,54861.0,ARS,FULFILLED
1000000510,310,,1,246,,1500.0,,74826.0,ARS,FULFILLED
1000000511,457,,1,7,,0.0,,59895.0,ARS,PAID
1000000512,396,,1,625,,900.0,,15129.6,ARS,FULFILLED
1000000513,538,,2,348,,0.0,,32016.6,ARS,FULFILLED
1000000514,6,,2,287,,0.0,,93291.0,ARS,PAID
1000000515,733,,1,1,,900.0,,18868.5,ARS,FULFILLED
1000000516,56,,2,443,,0.0,,108028.8,ARS,FULFILLED
1000000517,367,,1,172,,1500.0,,30540.0,ARS,FULFILLED
1000000518,812,,2,539,,0.0,,13068.0,ARS,PAID
1000000519,669,,1,112,,900.0,,60867.6,ARS,PAID
1000000520,566,,1,29,,1500.0,,98638.8,ARS,FULFILLED
1000000521,1055,,1,240,,0.0,,63797.25,ARS,FULFILLED
1000000522,577,,1,239,,900.0,,44460.0,ARS,FULFILLED
1000000523,689,,2,264,,0.0,,28459.2,ARS,FULFILLED
1000000524,787,,2,134,,0.0,,54450.0,ARS,FULFILLED
1000000525,32,,1,13,,900.0,,27036.0,ARS,FULFILLED
1000000526,434,,1,50,,900.0,,54261.0,ARS,FULFILLED
1000000527,1470,,2,505,,0.0,,36300.0,ARS,FULFILLED
1000000528,226,,2,53,,0.0,,18150.0,ARS,FULFILLED
1000000529,1190,,1,293,,1200.0,,58989.6,ARS,PAID
1000000530,1004,,1,132,,1500.0,,29959.2,ARS,FULFILLED
1000000531,1315,,2,344,,0.0,,39930.0,ARS,REFUNDED
1000000532,701,,1,285,,1200.0,,17535.0,ARS,FULFILLED
1000000533,843,,1,484,,1500.0,,42882.0,ARS,FULFILLED
1000000534,1167,,1,418,,0.0,,24829.2,ARS,FULFILLED
1000000535,681,,1,465,,1200.0,,59541.36,ARS,FULFILLED
1000000536,513,,2,427,,0.0,,43560.0,ARS,FULFILLED
1000000537,970,,2,243,,0.0,,41164.2,ARS,FULFILLED
1000000538,383,,1,351,,1500.0,,30903.0,ARS,PAID
1000000539,527,,1,425,,1500.0,,53249.28,ARS,FULFILLED
1000000540,757,,1,458,,0.0,,13068.0,ARS,CANCELLED
1000000541,12,,2,366,,0.0,,14520.0,ARS,FULFILLED
1000000542,1022,,1,123,,1200.0,,46023.24,ARS,FULFILLED
1000000543,619,,1,209,,1200.0,,18442.5,ARS,FULFILLED
1000000544,461,,2,83,,0.0,,17968.5,ARS,FULFILLED
1000000545,1454,,2,453,,0.0,,29882.16,ARS,FULFILLED
1000000546,1199,,1,321,,1200.0,,29949.6,ARS,FULFILLED
1000000547,1398,,1,519,,1200.0,,30240.0,ARS,FULFILLED
1000000548,401,,1,627,,900.0,,37109.25,ARS,FULFILLED
1000000549,1360,,1,439,,0.0,,27588.0,ARS,FULFILLED
1000000550,768,,1,471,,1500.0,,42664.2,ARS,FULFILLED
1000000551,295,,1,638,,1200.0,,43308.0,ARS,FULFILLED
1000000552,1270,,2,480,,0.0,,26136.0,ARS,FULFILLED
1000000553,999,,2,176,,0.0,,43560.0,ARS,FULFILLED
1000000554,264,,1,511,,1200.0,,54561.0,ARS,FULFILLED
1000000555,1372,,1,579,,1500.0,,17835.0,ARS,FULFILLED
1000000556,103,,2,388,,0.0,,35283.6,ARS,PAID
1000000557,493,,2,99,,0.0,,35574.0,ARS,FULFILLED
1000000558,136,,2,267,,0.0,,54450.0,ARS,FULFILLED
1000000559,1399,,2,377,,0.0,,70603.5,ARS,PAID
1000000560,1364,,1,494,,900.0,,58072.5,ARS,FULFILLED
1000000561,1437,,1,440,,0.0,,41382.0,ARS,PAID
1000000562,108,,1,521,,900.0,,42282.0,ARS,FULFILLED
1000000563,1480,,2,80,,0.0,,14701.5,ARS,FULFILLED
1000000564,1220,,2,134,,0.0,,45012.0,ARS,FULFILLED
1000000565,439,,1,162,,1200.0,,86505.0,ARS,CANCELLED
1000000566,68,,1,465,,1200.0,,28788.0,ARS,FULFILLED
1000000567,691,,2,218,,0.0,,32670.0,ARS,FULFILLED
1000000568,1039,,2,172,,0.0,,37243.8,ARS,CREATED
1000000569,1259,,2,497,,0.0,,13794.0,ARS,FULFILLED
1000000570,1373,,2,245,,0.0,,34485.0,ARS,FULFILLED
1000000571,274,,2,112,,0.0,,16335.0,ARS,FULFILLED
1000000572,1372,,2,245,,0.0,,57172.5,ARS,FULFILLED
1000000573,1385,,1,13,,900.0,,43588.8,ARS,FULFILLED
1000000574,433,,1,88,,1500.0,,40704.0,ARS,FULFILLED
1000000575,531,,2,485,,0.0,,48024.9,ARS,CANCELLED
1000000576,1152,,1,152,,1200.0,,27336.0,ARS,PAID
1000000577,1031,,2,381,,0.0,,43560.0,ARS,FULFILLED
1000000578,524,,2,323,,0.0,,18104.62,ARS,FULFILLED
1000000579,196,,1,487,,1200.0,,17172.0,ARS,FULFILLED
1000000580,90,,1,128,,1200.0,,70286.16,ARS,CANCELLED
1000000581,1426,,1,91,,1500.0,,17835.0,ARS,FULFILLED
1000000582,844,,1,281,,900.0,,27036.0,ARS,FULFILLED
1000000583,1440,,1,340,,900.0,,43588.8,ARS,REFUNDED
1000000584,978,,1,169,,900.0,,31464.6,ARS,REFUNDED
1000000585,1150,,2,141,,0.0,,31218.0,ARS,FULFILLED
1000000586,402,,1,603,,900.0,,50994.0,ARS,PAID
1000000587,334,,2,366,,0.0,,19565.7,ARS,FULFILLED
1000000588,99,,1,416,,1500.0,,81069.6,ARS,CREATED
1000000589,1420,,2,579,,0.0,,30818.7,ARS,FULFILLED
1000000590,903,,1,181,,1200.0,,71032.12,ARS,FULFILLED
1000000591,258,,1,299,,900.0,,29940.0,ARS,FULFILLED
1000000592,223,,2,54,,0.0,,26136.0,ARS,CANCELLED
1000000593,376,,2,218,,0.0,,42688.8,ARS,FULFILLED
1000000594,919,,1,437,,900.0,,52627.5,ARS,FULFILLED
1000000595,900,,1,314,,900.0,,31990.95,ARS,FULFILLED
1000000596,639,,2,225,,0.0,,56900.25,ARS,FULFILLED
1000000597,188,,1,56,,1200.0,,83020.2,ARS,FULFILLED
1000000598,147,,2,297,,0.0,,29882.16,ARS,PAID
1000000599,1119,,1,60,,1200.0,,55650.0,ARS,FULFILLED
1000000600,41,,1,377,,0.0,,49005.0,ARS,PAID
1000000601,589,,1,249,,0.0,,17242.5,ARS,PAID
1000000602,358,,1,340,,1200.0,,52655.25,ARS,FULFILLED
1000000603,358,,1,494,,0.0,,41077.08,ARS,FULFILLED
1000000604,855,,1,302,,1200.0,,59897.1,ARS,FULFILLED
1000000605,142,,2,165,,0.0,,12806.64,ARS,FULFILLED
1000000606,79,,2,50,,0.0,,14701.5,ARS,FULFILLED
1000000607,338,,1,154,,900.0,,36183.6,ARS,FULFILLED
1000000608,1019,,2,321,,0.0,,65340.0,ARS,FULFILLED
1000000609,590,,2,146,,0.0,,45520.2,ARS,PAID
1000000610,1120,,1,482,,1200.0,,87557.7,ARS,FULFILLED
1000000611,1154,,1,229,,1500.0,,29959.2,ARS,FULFILLED
1000000612,1228,,1,501,,900.0,,40104.0,ARS,FULFILLED
1000000613,172,,1,595,,900.0,,31246.8,ARS,FULFILLED
1000000614,593,,2,398,,0.0,,90089.34,ARS,FULFILLED
1000000615,681,,2,31,,0.0,,36300.0,ARS,FULFILLED
1000000616,840,,1,479,,0.0,,58443.0,ARS,FULFILLED
1000000617,1145,,1,172,,900.0,,39319.92,ARS,PAID
1000000618,412,,1,381,,900.0,,37200.0,ARS,PAID
1000000619,400,,1,574,,900.0,,29359.2,ARS,FULFILLED
1000000620,698,,1,51,,900.0,,43588.8,ARS,FULFILLED
1000000621,751,,1,298,,900.0,,84753.0,ARS,FULFILLED
1000000622,1495,,1,534,,1200.0,,68659.92,ARS,FULFILLED
1000000623,1207,,1,292,,1500.0,,104192.7,ARS,FULFILLED
1000000624,691,,2,168,,0.0,,34485.0,ARS,FULFILLED
1000000625,144,,2,310,,0.0,,45375.0,ARS,FULFILLED
1000000626,136,,2,191,,0.0,,100841.4,ARS,FULFILLED
1000000627,984,,2,59,,0.0,,51455.25,ARS,FULFILLED
1000000628,165,,2,184,,0.0,,46957.68,ARS,FULFILLED
1000000629,893,,1,395,,0.0,,73282.44,ARS,PAID
1000000630,1117,,1,472,,1200.0,,33870.0,ARS,FULFILLED
1000000631,992,,2,255,,0.0,,44558.25,ARS,FULFILLED
1000000632,1325,,2,288,,0.0,,42688.8,ARS,FULFILLED
1000000633,232,,2,212,,0.0,,44823.24,ARS,FULFILLED
1000000634,1051,,1,269,,900.0,,48924.9,ARS,FULFILLED
1000000635,809,,2,421,,0.0,,85493.76,ARS,REFUNDED
1000000636,442,,1,281,,0.0,,26136.0,ARS,CANCELLED
1000000637,385,,2,387,,0.0,,38419.92,ARS,FULFILLED
1000000638,24,,2,27,,0.0,,34303.5,ARS,FULFILLED
1000000639,548,,2,51,,0.0,,53361.0,ARS,FULFILLED
1000000640,1429,,1,110,,1500.0,,39433.5,ARS,CREATED
1000000641,1417,,2,418,,0.0,,14941.08,ARS,FULFILLED
1000000642,750,,1,271,,1500.0,,77621.1,ARS,FULFILLED
1000000643,1451,,1,287,,0.0,,65975.25,ARS,FULFILLED
1000000644,1147,,1,41,,1200.0,,24722.4,ARS,FULFILLED
1000000645,1489,,1,611,,1500.0,,113195.1,ARS,PAID
1000000646,1216,,1,441,,0.0,,60838.8,ARS,FULFILLED
1000000647,758,,1,205,,900.0,,18687.0,ARS,CANCELLED
1000000648,1297,,1,206,,1200.0,,55650.0,ARS,REFUNDED
1000000649,561,,1,554,,900.0,,48816.0,ARS,FULFILLED
1000000650,1017,,1,624,,900.0,,38143.8,ARS,FULFILLED
1000000651,404,,1,527,,900.0,,13968.0,ARS,FULFILLED
1000000652,31,,2,237,,0.0,,28459.2,ARS,PAID
1000000653,648,,1,464,,1500.0,,17835.0,ARS,FULFILLED
1000000654,157,,1,233,,900.0,,44460.0,ARS,PAID
1000000655,527,,2,416,,0.0,,34303.5,ARS,FULFILLED
1000000656,6,,1,522,,900.0,,18687.0,ARS,PAID
1000000657,108,,1,161,,1200.0,,42582.0,ARS,FULFILLED
1000000658,1469,,1,242,,900.0,,50903.25,ARS,FULFILLED
1000000659,414,,2,339,,0.0,,30492.0,ARS,CANCELLED
1000000660,1285,,1,100,,0.0,,106041.38,ARS,FULFILLED
1000000661,1394,,1,152,,1500.0,,39433.5,ARS,FULFILLED
1000000662,473,,2,318,,0.0,,14701.5,ARS,FULFILLED
1000000663,366,,2,162,,0.0,,14229.6,ARS,CANCELLED
1000000664,1394,,1,475,,1500.0,,55950.0,ARS,FULFILLED
1000000665,1484,,2,466,,0.0,,39131.4,ARS,FULFILLED
1000000666,171,,1,513,,1200.0,,29659.2,ARS,FULFILLED
1000000667,1262,,2,545,,0.0,,32670.0,ARS,FULFILLED
1000000668,1123,,1,257,,1500.0,,40704.0,ARS,CANCELLED
1000000669,343,,1,259,,1200.0,,69807.0,ARS,FULFILLED
1000000670,1433,,1,171,,0.0,,39204.0,ARS,PAID
1000000671,1100,,1,124,,1200.0,,30240.0,ARS,FULFILLED
1000000672,73,,1,108,,900.0,,16073.4,ARS,FULFILLED
1000000673,1165,,2,538,,0.0,,53361.0,ARS,FULFILLED
1000000674,383,,2,564,,0.0,,49005.0,ARS,FULFILLED
1000000675,1313,,1,538,,1500.0,,30540.0,ARS,FULFILLED
1000000676,997,,2,301,,0.0,,58697.1,ARS,FULFILLED
1000000677,3,,2,352,,0.0,,75576.6,ARS,FULFILLED
1000000678,323,,1,143,,1200.0,,31692.0,ARS,FULFILLED
1000000679,961,,1,107,,1200.0,,50205.0,ARS,FULFILLED
1000000680,1130,,2,341,,0.0,,43451.1,ARS,FULFILLED
1000000681,318,,1,313,,1200.0,,55650.0,ARS,FULFILLED
1000000682,579,,2,42,,0.0,,71383.95,ARS,FULFILLED
1000000683,1341,,1,90,,900.0,,24422.4,ARS,FULFILLED
1000000684,350,,1,148,,1200.0,,67901.25,ARS,FULFILLED
1000000685,810,,1,298,,1500.0,,34170.0,ARS,FULFILLED
1000000686,1289,,2,242,,0.0,,49005.0,ARS,FULFILLED
1000000687,567,,2,192,,0.0,,26136.0,ARS,CANCELLED
1000000688,797,,1,603,,1200.0,,18987.0,ARS,FULFILLED
1000000689,1169,,1,173,,1500.0,,127025.4,ARS,PAID
1000000690,326,,1,625,,0.0,,87700.8,ARS,FULFILLED
1000000691,97,,2,416,,0.0,,43451.1,ARS,FULFILLED
1000000692,1158,,2,8,,0.0,,26136.0,ARS,FULFILLED
1000000693,293,,1,44,,1200.0,,30240.0,ARS,FULFILLED
1000000694,788,,2,536,,0.0,,42688.8,ARS,FULFILLED
1000000695,881,,2,251,,0.0,,17787.0,ARS,FULFILLED
1000000696,1345,,1,485,,1500.0,,55950.0,ARS,FULFILLED
1000000697,660,,2,462,,0.0,,17242.5,ARS,PAID
1000000698,954,,1,53,,900.0,,17235.0,ARS,REFUNDED
1000000699,889,,2,290,,0.0,,59169.0,ARS,FULFILLED
1000000700,396,,1,473,,900.0,,40031.4,ARS,FULFILLED
1000000701,1425,,2,69,,0.0,,13794.0,ARS,FULFILLED
1000000702,1147,,2,222,,0.0,,30346.8,ARS,FULFILLED
1000000703,1368,,2,341,,0.0,,18150.0,ARS,FULFILLED
1000000704,601,,1,50,,1200.0,,43888.8,ARS,FULFILLED
1000000705,767,,1,300,,900.0,,74226.0,ARS,CANCELLED
1000000706,949,,2,620,,0.0,,46554.75,ARS,PAID
1000000707,1242,,1,178,,900.0,,55213.88,ARS,FULFILLED
1000000708,1110,,1,439,,1200.0,,15429.6,ARS,REFUNDED
1000000709,164,,2,533,,0.0,,18150.0,ARS,REFUNDED
1000000710,762,,2,370,,0.0,,14229.6,ARS,PAID
1000000711,1116,,1,181,,1200.0,,83092.8,ARS,PAID
1000000712,937,,1,46,,1200.0,,55513.88,ARS,FULFILLED
1000000713,1052,,2,289,,0.0,,35283.6,ARS,FULFILLED
1000000714,899,,1,607,,1500.0,,19287.0,ARS,FULFILLED
1000000715,1406,,2,5,,0.0,,14520.0,ARS,FULFILLED
1000000716,586,,1,72,,1200.0,,31692.0,ARS,FULFILLED
1000000717,1415,,1,48,,900.0,,49433.1,ARS,FULFILLED
1000000718,391,,1,139,,1200.0,,81894.9,ARS,PAID
1000000719,1041,,2,235,,0.0,,31305.12,ARS,REFUNDED
1000000720,458,,1,593,,0.0,,65340.0,ARS,FULFILLED
1000000721,604,,1,269,,1200.0,,44760.0,ARS,FULFILLED
1000000722,624,,1,335,,1200.0,,35685.0,ARS,CANCELLED
1000000723,1028,,1,105,,900.0,,26513.28,ARS,FULFILLED
1000000724,504,,1,487,,1200.0,,17535.0,ARS,FULFILLED
1000000725,193,,2,517,,0.0,,15652.56,ARS,FULFILLED
1000000726,121,,1,186,,1500.0,,40704.0,ARS,PAID
1000000727,1302,,1,535,,900.0,,29359.2,ARS,FULFILLED
1000000728,1495,,1,300,,1200.0,,95344.05,ARS,FULFILLED
1000000729,958,,1,217,,1200.0,,67810.5,ARS,FULFILLED
1000000730,1024,,2,604,,0.0,,60838.8,ARS,FULFILLED
1000000731,814,,2,421,,0.0,,13068.0,ARS,FULFILLED
1000000732,1036,,1,9,,900.0,,44460.0,ARS,FULFILLED
1000000733,640,,1,149,,1500.0,,27113.28,ARS,FULFILLED
1000000734,915,,1,43,,0.0,,38115.0,ARS,FULFILLED
1000000735,544,,2,520,,0.0,,53361.0,ARS,FULFILLED
1000000736,483,,2,585,,0.0,,14520.0,ARS,FULFILLED
1000000737,878,,2,430,,0.0,,95178.6,ARS,FULFILLED
1000000738,820,,1,350,,1200.0,,13614.6,ARS,FULFILLED
1000000739,879,,2,70,,0.0,,15518.25,ARS,FULFILLED
1000000740,1468,,2,110,,0.0,,78262.8,ARS,FULFILLED
1000000741,440,,1,243,,1200.0,,54561.0,ARS,CANCELLED
1000000742,1295,,1,192,,0.0,,13068.0,ARS,REFUNDED
1000000743,1123,,1,222,,900.0,,17235.0,ARS,FULFILLED
1000000744,1006,,1,202,,900.0,,52518.6,ARS,FULFILLED
1000000745,217,,1,382,,1200.0,,27336.0,ARS,PAID
1000000746,258,,1,367,,1200.0,,56412.3,ARS,FULFILLED
1000000747,751,,2,181,,0.0,,29040.0,ARS,FULFILLED
1000000748,955,,2,421,,0.0,,15246.0,ARS,PAID
1000000749,867,,1,303,,1500.0,,33444.0,ARS,FULFILLED
1000000750,584,,1,270,,900.0,,52355.25,ARS,FULFILLED
1000000751,99,,2,550,,0.0,,53361.0,ARS,FULFILLED
1000000752,593,,1,388,,1500.0,,40704.0,ARS,FULFILLED
1000000753,868,,1,574,,1200.0,,44760.0,ARS,FULFILLED
1000000754,903,,2,620,,0.0,,142659.0,ARS,FULFILLED
1000000755,445,,1,603,,1200.0,,74816.4,ARS,FULFILLED
1000000756,857,,1,594,,900.0,,67779.12,ARS,FULFILLED
1000000757,633,,2,366,,0.0,,43451.1,ARS,CANCELLED
1000000758,1428,,1,230,,900.0,,54261.0,ARS,FULFILLED
1000000759,196,,1,3,,1500.0,,34170.0,ARS,FULFILLED
1000000760,212,,1,351,,1200.0,,29659.2,ARS,PAID
1000000761,925,,1,482,,900.0,,16073.4,ARS,FULFILLED
1000000762,698,,1,455,,1200.0,,26029.2,ARS,FULFILLED
1000000763,1135,,1,128,,1200.0,,42364.2,ARS,FULFILLED
1000000764,165,,1,256,,900.0,,44460.0,ARS,FULFILLED
1000000765,960,,1,321,,900.0,,55350.0,ARS,FULFILLED
1000000766,696,,1,250,,0.0,,38419.92,ARS,REFUNDED
1000000767,436,,1,299,,0.0,,12414.6,ARS,FULFILLED
1000000768,1393,,1,637,,900.0,,15129.6,ARS,PAID
1000000769,127,,1,362,,1200.0,,30240.0,ARS,FULFILLED
1000000770,326,,1,360,,1200.0,,20166.75,ARS,FULFILLED
1000000771,912,,2,507,,0.0,,29040.0,ARS,PAID
1000000772,1041,,1,204,,900.0,,49905.0,ARS,FULFILLED
1000000773,130,,1,489,,900.0,,29867.4,ARS,FULFILLED
1000000774,422,,1,326,,0.0,,47916.0,ARS,FULFILLED
1000000775,110,,2,60,,0.0,,52272.0,ARS,FULFILLED
1000000776,1043,,1,7,,900.0,,40104.0,ARS,FULFILLED
1000000777,841,,2,396,,0.0,,34303.5,ARS,FULFILLED
1000000778,4,,1,217,,1200.0,,14268.0,ARS,FULFILLED
1000000779,1307,,1,328,,0.0,,27588.0,ARS,PAID
1000000780,1113,,2,589,,0.0,,41382.0,ARS,CANCELLED
1000000781,1490,,1,391,,900.0,,96673.92,ARS,FULFILLED
1000000782,435,,2,408,,0.0,,13068.0,ARS,FULFILLED
1000000783,905,,1,403,,900.0,,65731.8,ARS,REFUNDED
1000000784,724,,1,477,,1200.0,,26813.28,ARS,FULFILLED
1000000785,1436,,1,97,,0.0,,51727.5,ARS,PAID
1000000786,904,,1,194,,1200.0,,99754.5,ARS,FULFILLED
1000000787,1186,,2,301,,0.0,,28459.2,ARS,FULFILLED
1000000788,941,,1,260,,900.0,,106533.0,ARS,FULFILLED
1000000789,564,,1,545,,1200.0,,66249.6,ARS,FULFILLED
1000000790,965,,1,546,,900.0,,18142.5,ARS,FULFILLED
1000000791,595,,1,136,,900.0,,19050.0,ARS,FULFILLED
1000000792,445,,1,316,,1200.0,,63636.0,ARS,FULFILLED
1000000793,987,,1,227,,0.0,,51727.5,ARS,REFUNDED
1000000794,874,,2,483,,0.0,,88209.0,ARS,FULFILLED
1000000795,1493,,2,611,,0.0,,13794.0,ARS,FULFILLED
1000000796,677,,1,103,,900.0,,96528.72,ARS,CANCELLED
1000000797,1247,,2,11,,0.0,,72904.92,ARS,FULFILLED
1000000798,616,,2,436,,0.0,,16335.0,ARS,FULFILLED
1000000799,718,,1,36,,900.0,,29940.0,ARS,FULFILLED
1000000800,1366,,1,467,,1200.0,,44760.0,ARS,FULFILLED
1000000801,765,,1,420,,900.0,,27689.4,ARS,PAID
1000000802,633,,2,493,,0.0,,27588.0,ARS,FULFILLED
1000000803,807,,1,627,,1200.0,,58372.5,ARS,PAID
1000000804,175,,1,49,,900.0,,15129.6,ARS,FULFILLED
1000000805,544,,1,292,,1500.0,,13914.6,ARS,CANCELLED
1000000806,1226,,2,212,,0.0,,32670.0,ARS,FULFILLED
1000000807,268,,2,504,,0.0,,42688.8,ARS,CANCELLED
1000000808,290,,2,53,,0.0,,16335.0,ARS,PAID
1000000809,642,,2,202,,0.0,,56482.8,ARS,PAID
1000000810,884,,2,429,,0.0,,35574.0,ARS,FULFILLED
1000000811,1175,,2,586,,0.0,,28459.2,ARS,PAID
1000000812,48,,1,376,,1500.0,,37074.0,ARS,FULFILLED
