location_sk,address_bk,city,province_name,province_code,postal_code,country_code
1967,2963,CABA,Buenos Aires,BA,8559,AR
1968,2964,Villa Carlos Paz,Córdoba,CBA,7848,AR
1969,2965,La Plata,Buenos Aires,BA,9613,AR
1970,2966,Mar del Plata,Buenos Aires,BA,4274,AR
1971,2967,La Plata,Buenos Aires,BA,2823,AR
1972,2968,Mendoza,Mendoza,MZA,5638,AR
1973,2969,Godoy Cruz,Mendoza,MZA,7374,AR
1974,2970,La Plata,Buenos Aires,BA,3927,AR
1975,2971,La Plata,Buenos Aires,BA,1518,AR
1976,2972,Rosario,Santa Fe,SF,1737,AR
1977,2973,Rosario,Santa Fe,SF,9382,AR
1978,2974,CABA,Buenos Aires,BA,3825,AR
1979,2975,Córdoba,Córdoba,CBA,8295,AR
1980,2976,La Plata,Buenos Aires,BA,5401,AR
1981,2977,La Plata,Buenos Aires,BA,8350,AR
1982,2978,La Plata,Buenos Aires,BA,7201,AR
1983,2979,Mar del Plata,Buenos Aires,BA,3833,AR
1984,2980,Mar del Plata,Buenos Aires,BA,1052,AR
1985,2981,La Plata,Buenos Aires,BA,3857,AR
1986,2982,La Plata,Buenos Aires,BA,1532,AR
1987,2983,CABA,Buenos Aires,BA,5992,AR
1988,2984,Rafaela,Santa Fe,SF,4639,AR
1989,2985,Mar del Plata,Buenos Aires,BA,1839,AR
1990,2986,Córdoba,Córdoba,CBA,7809,AR
1991,2987,Santa Fe,Santa Fe,SF,7621,AR
1992,2988,Mendoza,Mendoza,MZA,9510,AR
1993,2989,Rafaela,Santa Fe,SF,3443,AR
1994,2990,Mar del Plata,Buenos Aires,BA,9470,AR
1995,2991,Mar del Plata,Buenos Aires,BA,1334,AR
1996,2992,Godoy Cruz,Mendoza,MZA,1598,AR
1997,2993,Villa Carlos Paz,Córdoba,CBA,4461,AR
1998,2994,Mar del Plata,Buenos Aires,BA,7628,AR
1999,2995,Córdoba,Córdoba,CBA,7891,AR
2000,2996,Santa Fe,Santa Fe,SF,1264,AR
2001,2997,Mar del Plata,Buenos Aires,BA,9231,AR
2002,2998,Córdoba,Córdoba,CBA,4348,AR
2003,2999,Córdoba,Córdoba,CBA,7550,AR
2004,3000,Villa Carlos Paz,Córdoba,CBA,3261,AR
2005,3001,Rafaela,Santa Fe,SF,2273,AR
2006,3002,Rafaela,Santa Fe,SF,4374,AR
2007,3003,Rosario,Santa Fe,SF,8775,AR
2008,3004,San Rafael,Mendoza,MZA,9790,AR
2009,3005,Mar del Plata,Buenos Aires,BA,4343,AR
2010,3006,La Plata,Buenos Aires,BA,5299,AR
2011,3007,La Plata,Buenos Aires,BA,2427,AR
2012,3008,Godoy Cruz,Mendoza,MZA,5624,AR
2013,3009,Rafaela,Santa Fe,SF,3943,AR
2014,3010,Río Cuarto,Córdoba,CBA,5234,AR
2015,3011,La Plata,Buenos Aires,BA,5019,AR
2016,3012,Río Cuarto,Córdoba,CBA,7787,AR
2017,3013,CABA,Buenos Aires,BA,4633,AR
2018,3014,Mar del Plata,Buenos Aires,BA,7219,AR
2019,3015,Rafaela,Santa Fe,SF,6383,AR
2020,3016,La Plata,Buenos Aires,BA,3557,AR
2021,3017,Córdoba,Córdoba,CBA,9407,AR
2022,3018,Mar del Plata,Buenos Aires,BA,3461,AR
2023,3019,La Plata,Buenos Aires,BA,5901,AR
2024,3020,CABA,Buenos Aires,BA,4012,AR
2025,3021,Córdoba,Córdoba,CBA,7930,AR
2026,3022,Villa Carlos Paz,Córdoba,CBA,7421,AR
2027,3023,CABA,Buenos Aires,BA,2966,AR
2028,3024,CABA,Buenos Aires,BA,5597,AR
2029,3025,Mar del Plata,Buenos Aires,BA,5146,AR
2030,3026,San Rafael,Mendoza,MZA,1179,AR
2031,3027,Rafaela,Santa Fe,SF,4521,AR
2032,3028,Río Cuarto,Córdoba,CBA,6967,AR
2033,3029,Mar del Plata,Buenos Aires,BA,1963,AR
2034,3030,Río Cuarto,Córdoba,CBA,4969,AR
2035,3031,Mar del Plata,Buenos Aires,BA,4642,AR
2036,3032,CABA,Buenos Aires,BA,1266,AR
2037,3033,Rafaela,Santa Fe,SF,2947,AR
2038,3034,Rafaela,Santa Fe,SF,5529,AR
2039,3035,CABA,Buenos Aires,BA,7244,AR
2040,3036,Rafaela,Santa Fe,SF,3119,AR
2041,3037,Río Cuarto,Córdoba,CBA,1827,AR
2042,3038,Mar del Plata,Buenos Aires,BA,3110,AR
2043,3039,La Plata,Buenos Aires,BA,3898,AR
2044,3040,Santa Fe,Santa Fe,SF,9981,AR
2045,3041,Mar del Plata,Buenos Aires,BA,9117,AR
2046,3042,Villa Carlos Paz,Córdoba,CBA,5047,AR
2047,3043,CABA,Buenos Aires,BA,2567,AR
2048,3044,Mar del Plata,Buenos Aires,BA,3065,AR
2049,3045,CABA,Buenos Aires,BA,8641,AR
2050,3046,Mar del Plata,Buenos Aires,BA,1553,AR
2051,3047,Río Cuarto,Córdoba,CBA,1273,AR
2052,3048,Mar del Plata,Buenos Aires,BA,3169,AR
2053,3049,Río Cuarto,Córdoba,CBA,5868,AR
2054,3050,Río Cuarto,Córdoba,CBA,3479,AR
2055,3051,CABA,Buenos Aires,BA,7989,AR
2056,3052,Córdoba,Córdoba,CBA,3049,AR
2057,3053,Mendoza,Mendoza,MZA,1070,AR
2058,3054,La Plata,Buenos Aires,BA,7692,AR
2059,3055,Mar del Plata,Buenos Aires,BA,3505,AR
2060,3056,Rosario,Santa Fe,SF,5220,AR
2061,3057,Villa Carlos Paz,Córdoba,CBA,8899,AR
2062,3058,Rosario,Santa Fe,SF,9124,AR
2063,3059,Córdoba,Córdoba,CBA,7865,AR
2064,3060,Rafaela,Santa Fe,SF,2162,AR
2065,3061,CABA,Buenos Aires,BA,5886,AR
2066,3062,Santa Fe,Santa Fe,SF,5438,AR
2067,3063,La Plata,Buenos Aires,BA,6164,AR
2068,3064,Mendoza,Mendoza,MZA,2168,AR
2069,3065,Río Cuarto,Córdoba,CBA,4914,AR
2070,3066,Rafaela,Santa Fe,SF,7283,AR
2071,3067,Mendoza,Mendoza,MZA,9337,AR
2072,3068,Mar del Plata,Buenos Aires,BA,6258,AR
2073,3069,Mar del Plata,Buenos Aires,BA,2916,AR
2074,3070,La Plata,Buenos Aires,BA,1185,AR
2075,3071,Rosario,Santa Fe,SF,9840,AR
2076,3072,Mendoza,Mendoza,MZA,3919,AR
2077,3073,Rosario,Santa Fe,SF,3626,AR
2078,3074,La Plata,Buenos Aires,BA,1344,AR
2079,3075,CABA,Buenos Aires,BA,6536,AR
2080,3076,Godoy Cruz,Mendoza,MZA,4337,AR
2081,3077,La Plata,Buenos Aires,BA,8674,AR
2082,3078,CABA,Buenos Aires,BA,8985,AR
2083,3079,Mar del Plata,Buenos Aires,BA,1672,AR
2084,3080,Río Cuarto,Córdoba,CBA,4643,AR
2085,3081,Mar del Plata,Buenos Aires,BA,2576,AR
2086,3082,Mar del Plata,Buenos Aires,BA,3670,AR
2087,3083,Mar del Plata,Buenos Aires,BA,1529,AR
2088,3084,San Rafael,Mendoza,MZA,4700,AR
2089,3085,Villa Carlos Paz,Córdoba,CBA,5854,AR
2090,3086,Córdoba,Córdoba,CBA,4222,AR
2091,3087,CABA,Buenos Aires,BA,6553,AR
2092,3088,Villa Carlos Paz,Córdoba,CBA,7675,AR
2093,3089,Mar del Plata,Buenos Aires,BA,4802,AR
2094,3090,La Plata,Buenos Aires,BA,1269,AR
2095,3091,Mar del Plata,Buenos Aires,BA,9469,AR
2096,3092,CABA,Buenos Aires,BA,7484,AR
2097,3093,CABA,Buenos Aires,BA,8027,AR
2098,3094,Rafaela,Santa Fe,SF,4544,AR
2099,3095,Córdoba,Córdoba,CBA,3345,AR
2100,3096,Mar del Plata,Buenos Aires,BA,8537,AR
2101,3097,Río Cuarto,Córdoba,CBA,4058,AR
2102,3098,Mar del Plata,Buenos Aires,BA,8593,AR
2103,3099,Godoy Cruz,Mendoza,MZA,5478,AR
2104,3100,La Plata,Buenos Aires,BA,6396,AR
2105,3101,CABA,Buenos Aires,BA,9978,AR
2106,3102,La Plata,Buenos Aires,BA,6409,AR
2107,3103,Mendoza,Mendoza,MZA,3447,AR
2108,3104,La Plata,Buenos Aires,BA,7224,AR
2109,3105,La Plata,Buenos Aires,BA,9876,AR
2110,3106,CABA,Buenos Aires,BA,7907,AR
2111,3107,CABA,Buenos Aires,BA,1445,AR
2112,3108,CABA,Buenos Aires,BA,2477,AR
2113,3109,CABA,Buenos Aires,BA,9627,AR
2114,3110,Villa Carlos Paz,Córdoba,CBA,2229,AR
2115,3111,La Plata,Buenos Aires,BA,1927,AR
2116,3112,San Rafael,Mendoza,MZA,8660,AR
2117,3113,La Plata,Buenos Aires,BA,9596,AR
2118,3114,Mar del Plata,Buenos Aires,BA,8039,AR
2119,3115,CABA,Buenos Aires,BA,9108,AR
2120,3116,Río Cuarto,Córdoba,CBA,7131,AR
2121,3117,CABA,Buenos Aires,BA,8766,AR
2122,3118,CABA,Buenos Aires,BA,3686,AR
2123,3119,Villa Carlos Paz,Córdoba,CBA,3353,AR
2124,3120,Mar del Plata,Buenos Aires,BA,5736,AR
2125,3121,Mar del Plata,Buenos Aires,BA,7468,AR
2126,3122,Mar del Plata,Buenos Aires,BA,8756,AR
2127,3123,Río Cuarto,Córdoba,CBA,3305,AR
2128,3124,Mar del Plata,Buenos Aires,BA,5118,AR
2129,3125,Mar del Plata,Buenos Aires,BA,5806,AR
2130,3126,La Plata,Buenos Aires,BA,1148,AR
2131,3127,La Plata,Buenos Aires,BA,3078,AR
2132,3128,La Plata,Buenos Aires,BA,4305,AR
2133,3129,Mendoza,Mendoza,MZA,5658,AR
2134,3130,CABA,Buenos Aires,BA,3101,AR
2135,3131,La Plata,Buenos Aires,BA,9294,AR
2136,3132,Godoy Cruz,Mendoza,MZA,8257,AR
2137,3133,La Plata,Buenos Aires,BA,6489,AR
2138,3134,Mar del Plata,Buenos Aires,BA,2389,AR
2139,3135,Río Cuarto,Córdoba,CBA,9127,AR
2140,3136,Mar del Plata,Buenos Aires,BA,8012,AR
2141,3137,La Plata,Buenos Aires,BA,1225,AR
2142,3138,La Plata,Buenos Aires,BA,7611,AR
2143,3139,San Rafael,Mendoza,MZA,5378,AR
2144,3140,Río Cuarto,Córdoba,CBA,8936,AR
2145,3141,Río Cuarto,Córdoba,CBA,1563,AR
2146,3142,Rosario,Santa Fe,SF,3341,AR
2147,3143,Santa Fe,Santa Fe,SF,4644,AR
2148,3144,Rosario,Santa Fe,SF,2709,AR
2149,3145,Río Cuarto,Córdoba,CBA,1066,AR
2150,3146,La Plata,Buenos Aires,BA,3252,AR
2151,3147,Rafaela,Santa Fe,SF,3647,AR
2152,3148,La Plata,Buenos Aires,BA,9411,AR
2153,3149,CABA,Buenos Aires,BA,1947,AR
2154,3150,Villa Carlos Paz,Córdoba,CBA,7298,AR
2155,3151,Mendoza,Mendoza,MZA,7566,AR
2156,3152,Mar del Plata,Buenos Aires,BA,1401,AR
2157,3153,Mar del Plata,Buenos Aires,BA,4158,AR
2158,3154,CABA,Buenos Aires,BA,2955,AR
2159,3155,Rosario,Santa Fe,SF,7294,AR
2160,3156,CABA,Buenos Aires,BA,8366,AR
2161,3157,La Plata,Buenos Aires,BA,6283,AR
2162,3158,Santa Fe,Santa Fe,SF,5174,AR
2163,3159,CABA,Buenos Aires,BA,6530,AR
2164,3160,Santa Fe,Santa Fe,SF,6855,AR
2165,3161,La Plata,Buenos Aires,BA,3869,AR
2166,3162,Santa Fe,Santa Fe,SF,5851,AR
2167,3163,CABA,Buenos Aires,BA,1278,AR
2168,3164,Santa Fe,Santa Fe,SF,8415,AR
2169,3165,Godoy Cruz,Mendoza,MZA,5387,AR
2170,3166,San Rafael,Mendoza,MZA,6452,AR
2171,3167,Mar del Plata,Buenos Aires,BA,2133,AR
2172,3168,Mar del Plata,Buenos Aires,BA,8792,AR
2173,3169,Rafaela,Santa Fe,SF,3504,AR
2174,3170,CABA,Buenos Aires,BA,9628,AR
2175,3171,CABA,Buenos Aires,BA,9063,AR
2176,3172,Mendoza,Mendoza,MZA,5115,AR
2177,3173,Rafaela,Santa Fe,SF,1017,AR
2178,3174,Villa Carlos Paz,Córdoba,CBA,4821,AR
2179,3175,Mar del Plata,Buenos Aires,BA,1287,AR
2180,3176,La Plata,Buenos Aires,BA,8209,AR
2181,3177,Mar del Plata,Buenos Aires,BA,2862,AR
2182,3178,La Plata,Buenos Aires,BA,4300,AR
2183,3179,Mar del Plata,Buenos Aires,BA,9426,AR
2184,3180,La Plata,Buenos Aires,BA,3757,AR
2185,3181,Mar del Plata,Buenos Aires,BA,5586,AR
2186,3182,La Plata,Buenos Aires,BA,8265,AR
2187,3183,Villa Carlos Paz,Córdoba,CBA,2416,AR
2188,3184,Mar del Plata,Buenos Aires,BA,5831,AR
2189,3185,Santa Fe,Santa Fe,SF,9990,AR
2190,3186,Mendoza,Mendoza,MZA,4605,AR
2191,3187,Mar del Plata,Buenos Aires,BA,3805,AR
2192,3188,Mar del Plata,Buenos Aires,BA,6183,AR
2193,3189,Rafaela,Santa Fe,SF,1911,AR
2194,3190,La Plata,Buenos Aires,BA,2156,AR
2195,3191,La Plata,Buenos Aires,BA,9923,AR
2196,3192,Córdoba,Córdoba,CBA,9424,AR
2197,3193,CABA,Buenos Aires,BA,5956,AR
2198,3194,Mar del Plata,Buenos Aires,BA,9282,AR
2199,3195,Villa Carlos Paz,Córdoba,CBA,3548,AR
2200,3196,Villa Carlos Paz,Córdoba,CBA,2782,AR
2201,3197,Mar del Plata,Buenos Aires,BA,2445,AR
2202,3198,Rafaela,Santa Fe,SF,2610,AR
2203,3199,Rosario,Santa Fe,SF,1600,AR
2204,3200,Mar del Plata,Buenos Aires,BA,3358,AR
2205,3201,Córdoba,Córdoba,CBA,5977,AR
2206,3202,Mendoza,Mendoza,MZA,6372,AR
2207,3203,La Plata,Buenos Aires,BA,6543,AR
2208,3204,Córdoba,Córdoba,CBA,3798,AR
2209,3205,La Plata,Buenos Aires,BA,8208,AR
2210,3206,Mar del Plata,Buenos Aires,BA,9463,AR
2211,3207,Villa Carlos Paz,Córdoba,CBA,9341,AR
2212,3208,CABA,Buenos Aires,BA,1842,AR
2213,3209,Rosario,Santa Fe,SF,9777,AR
2214,3210,Mar del Plata,Buenos Aires,BA,1613,AR
2215,3211,Santa Fe,Santa Fe,SF,4803,AR
2216,3212,Rafaela,Santa Fe,SF,5315,AR
2217,3213,San Rafael,Mendoza,MZA,8000,AR
2218,3214,Rosario,Santa Fe,SF,8860,AR
2219,3215,Rafaela,Santa Fe,SF,6997,AR
2220,3216,Córdoba,Córdoba,CBA,8195,AR
2221,3217,La Plata,Buenos Aires,BA,3239,AR
2222,3218,Santa Fe,Santa Fe,SF,3681,AR
2223,3219,La Plata,Buenos Aires,BA,2130,AR
2224,3220,Mar del Plata,Buenos Aires,BA,7374,AR
2225,3221,Mendoza,Mendoza,MZA,5171,AR
2226,3222,CABA,Buenos Aires,BA,9925,AR
2227,3223,Río Cuarto,Córdoba,CBA,7958,AR
2228,3224,La Plata,Buenos Aires,BA,9415,AR
2229,3225,Mar del Plata,Buenos Aires,BA,4734,AR
2230,3226,Rafaela,Santa Fe,SF,5180,AR
2231,3227,La Plata,Buenos Aires,BA,3054,AR
2232,3228,Mar del Plata,Buenos Aires,BA,7959,AR
2233,3229,San Rafael,Mendoza,MZA,4066,AR
2234,3230,Córdoba,Córdoba,CBA,3017,AR
2235,3231,Godoy Cruz,Mendoza,MZA,6135,AR
2236,3232,Godoy Cruz,Mendoza,MZA,3189,AR
2237,3233,Mar del Plata,Buenos Aires,BA,8171,AR
2238,3234,Villa Carlos Paz,Córdoba,CBA,2536,AR
2239,3235,Rafaela,Santa Fe,SF,5523,AR
2240,3236,La Plata,Buenos Aires,BA,5019,AR
2241,3237,La Plata,Buenos Aires,BA,3295,AR
2242,3238,Rosario,Santa Fe,SF,3101,AR
2243,3239,Mar del Plata,Buenos Aires,BA,6486,AR
2244,3240,Córdoba,Córdoba,CBA,7154,AR
2245,3241,Santa Fe,Santa Fe,SF,9971,AR
2246,3242,CABA,Buenos Aires,BA,5441,AR
2247,3243,Godoy Cruz,Mendoza,MZA,3958,AR
2248,3244,Mendoza,Mendoza,MZA,4951,AR
2249,3245,La Plata,Buenos Aires,BA,7124,AR
2250,3246,CABA,Buenos Aires,BA,5271,AR
2251,3247,La Plata,Buenos Aires,BA,3195,AR
2252,3248,Mar del Plata,Buenos Aires,BA,9119,AR
2253,3249,Mar del Plata,Buenos Aires,BA,9225,AR
2254,3250,Mar del Plata,Buenos Aires,BA,6112,AR
2255,3251,Villa Carlos Paz,Córdoba,CBA,8096,AR
2256,3252,CABA,Buenos Aires,BA,9991,AR
2257,3253,Mar del Plata,Buenos Aires,BA,7934,AR
2258,3254,La Plata,Buenos Aires,BA,3339,AR
2259,3255,Rafaela,Santa Fe,SF,7099,AR
2260,3256,Mar del Plata,Buenos Aires,BA,1864,AR
2261,3257,CABA,Buenos Aires,BA,1309,AR
2262,3258,Mendoza,Mendoza,MZA,2570,AR
2263,3259,Rosario,Santa Fe,SF,2689,AR
2264,3260,La Plata,Buenos Aires,BA,2563,AR
2265,3261,CABA,Buenos Aires,BA,3109,AR
2266,3262,Santa Fe,Santa Fe,SF,3137,AR
2267,3263,Córdoba,Córdoba,CBA,2566,AR
2268,3264,Rosario,Santa Fe,SF,4425,AR
2269,3265,Córdoba,Córdoba,CBA,3974,AR
2270,3266,CABA,Buenos Aires,BA,6497,AR
2271,3267,Villa Carlos Paz,Córdoba,CBA,9201,AR
2272,3268,La Plata,Buenos Aires,BA,3838,AR
2273,3269,Villa Carlos Paz,Córdoba,CBA,1893,AR
2274,3270,La Plata,Buenos Aires,BA,6906,AR
2275,3271,Córdoba,Córdoba,CBA,3909,AR
2276,3272,Godoy Cruz,Mendoza,MZA,5382,AR
2277,3273,Santa Fe,Santa Fe,SF,7824,AR
2278,3274,La Plata,Buenos Aires,BA,7624,AR
2279,3275,La Plata,Buenos Aires,BA,4822,AR
2280,3276,Mar del Plata,Buenos Aires,BA,5093,AR
2281,3277,Mar del Plata,Buenos Aires,BA,5879,AR
2282,3278,CABA,Buenos Aires,BA,4219,AR
2283,3279,Godoy Cruz,Mendoza,MZA,7730,AR
2284,3280,Mar del Plata,Buenos Aires,BA,7765,AR
2285,3281,Mar del Plata,Buenos Aires,BA,4872,AR
2286,3282,Rosario,Santa Fe,SF,9193,AR
2287,3283,Mar del Plata,Buenos Aires,BA,1478,AR
2288,3284,CABA,Buenos Aires,BA,8725,AR
2289,3285,Rosario,Santa Fe,SF,8896,AR
2290,3286,Mendoza,Mendoza,MZA,4407,AR
2291,3287,CABA,Buenos Aires,BA,8242,AR
2292,3288,Mar del Plata,Buenos Aires,BA,7366,AR
2293,3289,La Plata,Buenos Aires,BA,8536,AR
2294,3290,Río Cuarto,Córdoba,CBA,4526,AR
2295,3291,Santa Fe,Santa Fe,SF,3974,AR
2296,3292,Villa Carlos Paz,Córdoba,CBA,7717,AR
2297,3293,Mendoza,Mendoza,MZA,4579,AR
2298,3294,CABA,Buenos Aires,BA,3782,AR
2299,3295,Rafaela,Santa Fe,SF,5458,AR
2300,3296,Rosario,Santa Fe,SF,5454,AR
2301,3297,Mar del Plata,Buenos Aires,BA,5483,AR
2302,3298,Santa Fe,Santa Fe,SF,2451,AR
2303,3299,Godoy Cruz,Mendoza,MZA,2210,AR
2304,3300,Mendoza,Mendoza,MZA,2360,AR
2305,3301,La Plata,Buenos Aires,BA,7832,AR
2306,3302,Mar del Plata,Buenos Aires,BA,5037,AR
2307,3303,CABA,Buenos Aires,BA,5953,AR
2308,3304,CABA,Buenos Aires,BA,2223,AR
2309,3305,La Plata,Buenos Aires,BA,2633,AR
2310,3306,Godoy Cruz,Mendoza,MZA,2620,AR
2311,3307,Rosario,Santa Fe,SF,6069,AR
2312,3308,Godoy Cruz,Mendoza,MZA,9532,AR
2313,3309,Rosario,Santa Fe,SF,9742,AR
2314,3310,Santa Fe,Santa Fe,SF,4491,AR
2315,3311,Mar del Plata,Buenos Aires,BA,8023,AR
2316,3312,Córdoba,Córdoba,CBA,5942,AR
2317,3313,Villa Carlos Paz,Córdoba,CBA,5087,AR
2318,3314,La Plata,Buenos Aires,BA,2350,AR
2319,3315,CABA,Buenos Aires,BA,4039,AR
2320,3316,Mar del Plata,Buenos Aires,BA,6294,AR
2321,3317,Santa Fe,Santa Fe,SF,6952,AR
2322,3318,CABA,Buenos Aires,BA,9529,AR
2323,3319,Godoy Cruz,Mendoza,MZA,9301,AR
2324,3320,Mendoza,Mendoza,MZA,8089,AR
2325,3321,Mar del Plata,Buenos Aires,BA,9271,AR
2326,3322,Rosario,Santa Fe,SF,8465,AR
2327,3323,CABA,Buenos Aires,BA,5243,AR
2328,3324,Santa Fe,Santa Fe,SF,5817,AR
2329,3325,CABA,Buenos Aires,BA,3949,AR
2330,3326,Mar del Plata,Buenos Aires,BA,1056,AR
2331,3327,Mar del Plata,Buenos Aires,BA,8960,AR
2332,3328,CABA,Buenos Aires,BA,9216,AR
2333,3329,Mar del Plata,Buenos Aires,BA,3426,AR
2334,3330,CABA,Buenos Aires,BA,8717,AR
2335,3331,Rafaela,Santa Fe,SF,1523,AR
2336,3332,CABA,Buenos Aires,BA,4738,AR
2337,3333,Rosario,Santa Fe,SF,6151,AR
2338,3334,La Plata,Buenos Aires,BA,1125,AR
2339,3335,Mar del Plata,Buenos Aires,BA,8608,AR
2340,3336,CABA,Buenos Aires,BA,5916,AR
2341,3337,Río Cuarto,Córdoba,CBA,6454,AR
2342,3338,Rafaela,Santa Fe,SF,8692,AR
2343,3339,La Plata,Buenos Aires,BA,1596,AR
2344,3340,Mar del Plata,Buenos Aires,BA,7316,AR
2345,3341,Santa Fe,Santa Fe,SF,4724,AR
2346,3342,Córdoba,Córdoba,CBA,5105,AR
2347,3343,Santa Fe,Santa Fe,SF,6438,AR
2348,3344,La Plata,Buenos Aires,BA,1341,AR
2349,3345,Rosario,Santa Fe,SF,8043,AR
2350,3346,Villa Carlos Paz,Córdoba,CBA,1242,AR
2351,3347,CABA,Buenos Aires,BA,4941,AR
2352,3348,La Plata,Buenos Aires,BA,7538,AR
2353,3349,La Plata,Buenos Aires,BA,5896,AR
2354,3350,La Plata,Buenos Aires,BA,4185,AR
2355,3351,Río Cuarto,Córdoba,CBA,5845,AR
2356,3352,La Plata,Buenos Aires,BA,4017,AR
2357,3353,Villa Carlos Paz,Córdoba,CBA,1522,AR
2358,3354,Mar del Plata,Buenos Aires,BA,6603,AR
2359,3355,Godoy Cruz,Mendoza,MZA,6166,AR
2360,3356,Mar del Plata,Buenos Aires,BA,7206,AR
2361,3357,CABA,Buenos Aires,BA,4488,AR
2362,3358,Río Cuarto,Córdoba,CBA,6879,AR
2363,3359,Mendoza,Mendoza,MZA,9607,AR
2364,3360,La Plata,Buenos Aires,BA,7427,AR
2365,3361,San Rafael,Mendoza,MZA,2625,AR
2366,3362,CABA,Buenos Aires,BA,5948,AR
2367,3363,Mar del Plata,Buenos Aires,BA,3885,AR
2368,3364,CABA,Buenos Aires,BA,3067,AR
2369,3365,Rosario,Santa Fe,SF,9193,AR
2370,3366,La Plata,Buenos Aires,BA,7848,AR
2371,3367,Córdoba,Córdoba,CBA,4467,AR
2372,3368,Villa Carlos Paz,Córdoba,CBA,1033,AR
2373,3369,Córdoba,Córdoba,CBA,2629,AR
2374,3370,La Plata,Buenos Aires,BA,9064,AR
2375,3371,La Plata,Buenos Aires,BA,8364,AR
2376,3372,La Plata,Buenos Aires,BA,4839,AR
2377,3373,San Rafael,Mendoza,MZA,5667,AR
2378,3374,La Plata,Buenos Aires,BA,2937,AR
2379,3375,Godoy Cruz,Mendoza,MZA,2315,AR
2380,3376,Godoy Cruz,Mendoza,MZA,1957,AR
2381,3377,La Plata,Buenos Aires,BA,3623,AR
2382,3378,Mar del Plata,Buenos Aires,BA,7664,AR
2383,3379,Rafaela,Santa Fe,SF,2134,AR
2384,3380,Mar del Plata,Buenos Aires,BA,7330,AR
2385,3381,Córdoba,Córdoba,CBA,4250,AR
2386,3382,La Plata,Buenos Aires,BA,7202,AR
2387,3383,Río Cuarto,Córdoba,CBA,9158,AR
2388,3384,CABA,Buenos Aires,BA,1656,AR
2389,3385,Mendoza,Mendoza,MZA,4986,AR
2390,3386,La Plata,Buenos Aires,BA,7225,AR
2391,3387,La Plata,Buenos Aires,BA,9042,AR
2392,3388,Mar del Plata,Buenos Aires,BA,6584,AR
2393,3389,Mendoza,Mendoza,MZA,1496,AR
2394,3390,Rosario,Santa Fe,SF,8062,AR
2395,3391,Rosario,Santa Fe,SF,3999,AR
2396,3392,La Plata,Buenos Aires,BA,7426,AR
2397,3393,Godoy Cruz,Mendoza,MZA,9377,AR
2398,3394,Córdoba,Córdoba,CBA,7022,AR
2399,3395,La Plata,Buenos Aires,BA,3123,AR
2400,3396,Mar del Plata,Buenos Aires,BA,7909,AR
2401,3397,Santa Fe,Santa Fe,SF,6235,AR
2402,3398,Río Cuarto,Córdoba,CBA,3268,AR
2403,3399,CABA,Buenos Aires,BA,1071,AR
2404,3400,CABA,Buenos Aires,BA,5700,AR
2405,3401,San Rafael,Mendoza,MZA,2904,AR
2406,3402,Mar del Plata,Buenos Aires,BA,4771,AR
2407,3403,La Plata,Buenos Aires,BA,4981,AR
2408,3404,Mar del Plata,Buenos Aires,BA,6188,AR
2409,3405,Villa Carlos Paz,Córdoba,CBA,1192,AR
2410,3406,Mar del Plata,Buenos Aires,BA,4284,AR
2411,3407,CABA,Buenos Aires,BA,9247,AR
2412,3408,La Plata,Buenos Aires,BA,7928,AR
2413,3409,Villa Carlos Paz,Córdoba,CBA,9171,AR
2414,3410,Villa Carlos Paz,Córdoba,CBA,5686,AR
2415,3411,Rafaela,Santa Fe,SF,7869,AR
2416,3412,Córdoba,Córdoba,CBA,7055,AR
2417,3413,Mendoza,Mendoza,MZA,2268,AR
2418,3414,Santa Fe,Santa Fe,SF,9693,AR
2419,3415,CABA,Buenos Aires,BA,5683,AR
2420,3416,Córdoba,Córdoba,CBA,2046,AR
2421,3417,Mar del Plata,Buenos Aires,BA,6409,AR
2422,3418,Mar del Plata,Buenos Aires,BA,8820,AR
2423,3419,La Plata,Buenos Aires,BA,1196,AR
2424,3420,San Rafael,Mendoza,MZA,2802,AR
2425,3421,Santa Fe,Santa Fe,SF,1609,AR
2426,3422,Rafaela,Santa Fe,SF,8925,AR
2427,3423,CABA,Buenos Aires,BA,9476,AR
2428,3424,Mar del Plata,Buenos Aires,BA,6836,AR
2429,3425,CABA,Buenos Aires,BA,1682,AR
2430,3426,Santa Fe,Santa Fe,SF,5187,AR
2431,3427,Córdoba,Córdoba,CBA,8204,AR
2432,3428,CABA,Buenos Aires,BA,5625,AR
2433,3429,Mar del Plata,Buenos Aires,BA,6491,AR
2434,3430,Mar del Plata,Buenos Aires,BA,8008,AR
2435,3431,CABA,Buenos Aires,BA,9444,AR
2436,3432,La Plata,Buenos Aires,BA,4636,AR
2437,3433,Mar del Plata,Buenos Aires,BA,3696,AR
2438,3434,Mar del Plata,Buenos Aires,BA,4908,AR
2439,3435,Santa Fe,Santa Fe,SF,3049,AR
2440,3436,Córdoba,Córdoba,CBA,8784,AR
2441,3437,Mar del Plata,Buenos Aires,BA,3297,AR
2442,3438,Mar del Plata,Buenos Aires,BA,4250,AR
2443,3439,Rosario,Santa Fe,SF,2199,AR
2444,3440,Rafaela,Santa Fe,SF,5755,AR
2445,3441,Mar del Plata,Buenos Aires,BA,8324,AR
2446,3442,Mar del Plata,Buenos Aires,BA,2774,AR
2447,3443,Mar del Plata,Buenos Aires,BA,8458,AR
