order_bk,paid_date_sk,status,payment_method,amount,transaction_ref
1000000422,421.0,PAID,,68055.0,TX-MFUCVJ3FR6Q9
1000000423,527.0,PAID,,28459.2,TX-4VGL8QW99YKY
1000000424,193.0,PAID,,15429.6,TX-621O2EAH0OK3
1000000425,638.0,PAID,,12806.64,TX-X4Z5W67FAAYF
1000000426,193.0,PAID,,43560.0,TX-G2L3AJ87WLYZ
1000000427,189.0,PAID,,43160.7,TX-5461BOCHTCX5
1000000428,,FAILED,,36474.0,
1000000429,469.0,PAID,,71220.6,TX-MZ3E9YP0AYS4
1000000430,396.0,PAID,,46638.0,TX-AZT8YBM71PME
1000000431,616.0,PAID,,42664.2,TX-JAVF61DM78UI
1000000432,22.0,PAID,,47020.2,TX-20PY43VV1HBY
1000000433,378.0,PAID,,14268.0,TX-K1W031MPYYNQ
1000000434,103.0,REFUNDED,,30540.0,TX-W37J9GGFWJ6J
1000000435,140.0,PAID,,72193.2,TX-RUMPPEZAI861
1000000436,231.0,PAID,,43560.0,TX-F4IOFE9N09RB
1000000437,306.0,PAID,,51727.5,TX-Q3AXQ33Z0XQ0
1000000438,489.0,PAID,,58697.1,TX-31ZVW07TT4LH
1000000439,4.0,PAID,,27588.0,TX-F8QMQHZW22DP
1000000440,304.0,PAID,,73616.4,TX-5CFNAK5C9Y27
1000000441,80.0,PAID,,46323.24,TX-EM7R3QCQAOOX
1000000442,146.0,PAID,,53361.0,TX-YUDWNIFYIR3D
1000000443,,FAILED,,120969.75,
1000000444,385.0,PAID,,44324.4,TX-1DE1YU96AG0S
1000000445,207.0,PAID,,29040.0,TX-PW17KF6JZQF2
1000000446,226.0,PAID,,43888.8,TX-V8G4DYUVUMSF
1000000447,314.0,PAID,,43588.8,TX-K4O27EVCNQIY
1000000448,377.0,PAID,,13794.0,TX-R1HVTW5EJE32
1000000449,93.0,PAID,,69516.6,TX-BDYQIXYCGU3I
1000000450,252.0,PAID,,20257.5,TX-ASXB25T0FW5J
1000000451,101.0,REFUNDED,,34485.0,TX-TNTYESTAZALH
1000000452,427.0,PAID,,54313.88,TX-C9T6P07HZQ8O
1000000453,106.0,PAID,,15129.6,TX-VZOU1WTXJLVB
1000000454,510.0,PAID,,40104.0,TX-AWVDZV19547K
1000000455,,FAILED,,102694.8,
1000000456,271.0,PAID,,81783.9,TX-QYXWL9615PAY
1000000457,637.0,PAID,,16418.25,TX-W9KRBE6EYOX6
1000000458,302.0,PAID,,48097.5,TX-XL1CAJ1BFHL5
1000000459,351.0,REFUNDED,,28749.6,TX-9SSXL9RIBGMO
1000000460,93.0,PAID,,18676.35,TX-4SVXHX4NWLKG
1000000461,86.0,PAID,,27989.4,TX-YUJJV8LRZSUZ
1000000462,148.0,PAID,,55650.0,TX-EPNZRC69T77W
1000000463,609.0,PAID,,13968.0,TX-YC0KLR7193Q1
1000000464,,FAILED,,44823.24,
1000000465,,FAILED,,120334.5,
1000000466,563.0,PAID,,67447.5,TX-GB5F0IKQ5J67
1000000467,369.0,PAID,,39204.0,TX-HNMINTSFJHUP
1000000468,,PENDING,,47020.2,
1000000469,531.0,PAID,,48924.9,TX-50ZFGGJAOYU5
1000000470,40.0,PAID,,17787.0,TX-JZEKLEJVGIFY
1000000471,13.0,PAID,,41382.0,TX-X4UZIIFLNWRO
1000000472,573.0,PAID,,15841.08,TX-6AGXBBI7NE86
1000000473,426.0,PAID,,40104.0,TX-FFGFTIS2H7LZ
1000000474,219.0,PAID,,17242.5,TX-YS3UUI5XBOF8
1000000475,,FAILED,,27588.0,
1000000476,454.0,PAID,,72411.0,TX-M6EGZGAAP5UV
1000000477,503.0,PAID,,14694.0,TX-0LEY2WZ6DDY6
1000000478,,FAILED,,13068.0,
1000000479,557.0,PAID,,53361.0,TX-KCX613RM6ZGE
1000000480,527.0,PAID,,43560.0,TX-F4OVKTCPWNKS
1000000481,31.0,PAID,,29221.5,TX-VKEESLVAKV3X
1000000482,343.0,REFUNDED,,37933.5,TX-A8K5DCQYJ8C2
1000000483,8.0,PAID,,15720.0,TX-JJI7LAMJEQBF
1000000484,585.0,REFUNDED,,33144.0,TX-8MEZRRCFPLBX
1000000485,180.0,PAID,,52927.5,TX-7ZJC3WSFZW7D
1000000486,208.0,PAID,,51909.0,TX-6T5BC1U0ZQ3G
1000000487,367.0,PAID,,29040.0,TX-JBVIMZ5H0DMU
1000000488,142.0,REFUNDED,,55350.0,TX-0YN4O5U58PDD
1000000489,604.0,PAID,,67663.2,TX-MSAB3BVTBWGB
1000000490,274.0,PAID,,30855.0,TX-ZV1V8PDEWD6L
1000000491,322.0,PAID,,13068.0,TX-91PLAYYBGRXH
1000000492,637.0,PAID,,36826.35,TX-HRTPMO841LCL
1000000493,544.0,PAID,,15429.6,TX-RDAAW2AFI63O
1000000494,208.0,PAID,,57229.05,TX-Y9Y5EDM228GN
1000000495,,FAILED,,83853.0,
1000000496,320.0,PAID,,19287.0,TX-W4SPI0VP1DZX
1000000497,,PENDING,,83490.0,
1000000498,250.0,PAID,,18687.0,TX-3JWBXZWAIUOS
1000000499,,FAILED,,18351.75,
1000000500,,FAILED,,69744.0,
1000000501,142.0,PAID,,36300.0,TX-UDX1ZFMQ6I4B
1000000502,278.0,PAID,,27036.0,TX-R6W6NCH4H9CG
1000000503,601.0,PAID,,43888.8,TX-RCNJ6BRJDNA0
1000000504,405.0,PAID,,28488.0,TX-KEGJ52T2PM31
1000000505,,FAILED,,41382.0,
1000000506,341.0,REFUNDED,,44651.1,TX-CUXNYV4C4SL0
1000000507,559.0,PAID,,19057.5,TX-3TAZSN0WZUWT
1000000508,158.0,PAID,,24422.4,TX-D6E5F0H74ISR
1000000509,581.0,PAID,,54861.0,TX-SGQ9WERX6TP9
1000000510,247.0,PAID,,74826.0,TX-48U3LQ28QAQX
1000000511,9.0,PAID,,59895.0,TX-Q1VKVV411QIZ
1000000512,627.0,PAID,,15129.6,TX-Z6SEX7GEOQGF
1000000513,349.0,PAID,,32016.6,TX-SEEEAS0WG185
1000000514,287.0,PAID,,93291.0,TX-A9YZ5SCZH36H
1000000515,2.0,PAID,,18868.5,TX-U1R0DN952B5I
1000000516,444.0,PAID,,108028.8,TX-X6REAVBEHHW9
1000000517,172.0,PAID,,30540.0,TX-JJ5LM9YUHZBL
1000000518,541.0,PAID,,13068.0,TX-Y4N5BZGJVB2Y
1000000519,114.0,PAID,,60867.6,TX-2OXLMYQS8CG9
1000000520,30.0,PAID,,98638.8,TX-L5ZNLNCJ7XZY
1000000521,241.0,PAID,,63797.25,TX-S74CCFH9APUN
1000000522,241.0,PAID,,44460.0,TX-FXPIF8RDZRQ8
1000000523,265.0,PAID,,28459.2,TX-EREKJS7YUCF6
1000000524,137.0,PAID,,54450.0,TX-SE9DN1NZIH5K
1000000525,13.0,PAID,,27036.0,TX-8NXW068AXP0U
1000000526,51.0,PAID,,54261.0,TX-US8P6WKLX2WE
1000000527,505.0,PAID,,36300.0,TX-PO55QY6ORRE9
1000000528,55.0,PAID,,18150.0,TX-X7SAOEOG4MSZ
1000000529,295.0,PAID,,58989.6,TX-TWKC031VGLIV
1000000530,132.0,PAID,,29959.2,TX-QI9XXX36DOLK
1000000531,345.0,REFUNDED,,39930.0,TX-D7DQ8VDGWMQE
1000000532,287.0,PAID,,17535.0,TX-LF5JPF02AEJA
1000000533,485.0,PAID,,42882.0,TX-2C0PMOU6EZ96
1000000534,421.0,PAID,,24829.2,TX-LVR26OMPI8YH
1000000535,467.0,PAID,,59541.36,TX-1SECHXG7FHI7
1000000536,429.0,PAID,,43560.0,TX-WEVHVQE5KN0W
1000000537,243.0,PAID,,41164.2,TX-1JR5GXQ5LHO3
1000000538,353.0,PAID,,30903.0,TX-LOI5YRCE3SEM
1000000539,428.0,PAID,,53249.28,TX-95PAVH9KS02Q
1000000540,,FAILED,,13068.0,
1000000541,367.0,PAID,,14520.0,TX-2K3RUUWY9ZW5
1000000542,124.0,PAID,,46023.24,TX-1BQ2S2WMSWY7
1000000543,212.0,PAID,,18442.5,TX-G6DLMFBDWU1G
1000000544,84.0,PAID,,17968.5,TX-XO06R9DD6EAF
1000000545,456.0,PAID,,29882.16,TX-M6CN55XMW7U7
1000000546,321.0,PAID,,29949.6,TX-0HY9KDPPEQ1Z
1000000547,521.0,PAID,,30240.0,TX-0LSHGDKH8DHX
1000000548,628.0,PAID,,37109.25,TX-LD2T8YFOTUX6
1000000549,441.0,PAID,,27588.0,TX-MH78DIQKNPPA
1000000550,473.0,PAID,,42664.2,TX-FVQFBDPWC1DN
1000000551,639.0,PAID,,43308.0,TX-BVQ4RKP3WUDE
1000000552,482.0,PAID,,26136.0,TX-WDV5QIN7ZXFM
1000000553,179.0,PAID,,43560.0,TX-NHWVL9V73PUW
1000000554,513.0,PAID,,54561.0,TX-EUZ1KHLUEFCJ
1000000555,580.0,PAID,,17835.0,TX-BQ85UVLYABZM
1000000556,388.0,PAID,,35283.6,TX-AVMC0KJY4GUZ
1000000557,100.0,PAID,,35574.0,TX-L7KENH3I6WTL
1000000558,268.0,PAID,,54450.0,TX-BPBX2X02BN0I
1000000559,378.0,PAID,,70603.5,TX-3D4F2Y5XU8C7
1000000560,497.0,PAID,,58072.5,TX-IOURAY2YMVL2
1000000561,440.0,PAID,,41382.0,TX-JABXXWNRSNIM
1000000562,523.0,PAID,,42282.0,TX-0AA79Z67YYKL
1000000563,83.0,PAID,,14701.5,TX-IC8HAJ0IRSC9
1000000564,136.0,PAID,,45012.0,TX-HAGMQP4WG6RP
1000000565,,FAILED,,86505.0,
1000000566,468.0,PAID,,28788.0,TX-169G871MPLRP
1000000567,220.0,PAID,,32670.0,TX-5PNVWB0B1YOA
1000000568,,PENDING,,37243.8,
1000000569,499.0,PAID,,13794.0,TX-J395ERI8D5SJ
1000000570,246.0,PAID,,34485.0,TX-69ISXUWVW1PM
1000000571,115.0,PAID,,16335.0,TX-DY1Q1EKVIPAT
1000000572,246.0,PAID,,57172.5,TX-C4NR1H69M0GA
1000000573,16.0,PAID,,43588.8,TX-PLBNE9EBHNQQ
1000000574,90.0,PAID,,40704.0,TX-TFQCOWEEVX3N
1000000575,,FAILED,,48024.9,
1000000576,154.0,PAID,,27336.0,TX-6T5ESWX4YEI2
1000000577,382.0,PAID,,43560.0,TX-YG037GBKK3IL
1000000578,323.0,PAID,,18104.62,TX-A2WSFJDBE2X8
1000000579,488.0,PAID,,17172.0,TX-L3DIIMEOFFC5
1000000580,,FAILED,,70286.16,
1000000581,93.0,PAID,,17835.0,TX-AEU4SSVVMYZK
1000000582,283.0,PAID,,27036.0,TX-RS20FE51T2KL
1000000583,342.0,REFUNDED,,43588.8,TX-09JFJFL12Z4Y
1000000584,172.0,REFUNDED,,31464.6,TX-GXNYT2GOI8SK
1000000585,142.0,PAID,,31218.0,TX-GUQDVEAB7U7G
1000000586,603.0,PAID,,50994.0,TX-XXX1GJS407EE
1000000587,367.0,PAID,,19565.7,TX-M3TD7URUDO4C
1000000588,,PENDING,,81069.6,
1000000589,580.0,PAID,,30818.7,TX-9RE3DVSB58ZB
1000000590,183.0,PAID,,71032.12,TX-M3ZKN3PDN68B
1000000591,300.0,PAID,,29940.0,TX-1K1YM2J9NVTN
1000000592,,FAILED,,26136.0,
1000000593,221.0,PAID,,42688.8,TX-OTTSMZNMS8IJ
1000000594,437.0,PAID,,52627.5,TX-04HT2LSVRYL3
1000000595,315.0,PAID,,31990.95,TX-QGPD500W25XG
1000000596,226.0,PAID,,56900.25,TX-CCPL8N2HZ106
1000000597,57.0,PAID,,83020.2,TX-R8DOUFMGL7DA
1000000598,297.0,PAID,,29882.16,TX-D71EEZUH9WL4
1000000599,63.0,PAID,,55650.0,TX-64B9KKC21P4U
1000000600,378.0,PAID,,49005.0,TX-6DS8FL2WBZ8W
1000000601,250.0,PAID,,17242.5,TX-ADSQ32QL5G0T
1000000602,340.0,PAID,,52655.25,TX-JZEO3V598W40
1000000603,496.0,PAID,,41077.08,TX-9YMJC6BBX4IO
1000000604,303.0,PAID,,59897.1,TX-VWX994WAH3QO
1000000605,167.0,PAID,,12806.64,TX-B1N6QWA53V2E
1000000606,51.0,PAID,,14701.5,TX-QI1YMUFXWT4S
1000000607,155.0,PAID,,36183.6,TX-4S459JJ9GZKV
1000000608,324.0,PAID,,65340.0,TX-2K5ESV2FK3QU
1000000609,147.0,PAID,,45520.2,TX-WVE14QLKH0XZ
1000000610,484.0,PAID,,87557.7,TX-4GXOH4R0D3FN
1000000611,229.0,PAID,,29959.2,TX-I85H6YYDCM3T
1000000612,501.0,PAID,,40104.0,TX-LOPEYP78BNWD
1000000613,596.0,PAID,,31246.8,TX-OY2Z1OGY0T5F
1000000614,400.0,PAID,,90089.34,TX-3025SDI15H25
1000000615,33.0,PAID,,36300.0,TX-AZNP7UYA7ZP8
1000000616,482.0,PAID,,58443.0,TX-SSHU1BACXF6R
1000000617,172.0,PAID,,39319.92,TX-QNPAS8PP40EE
1000000618,383.0,PAID,,37200.0,TX-YPG2MIRXC55L
1000000619,576.0,PAID,,29359.2,TX-PQXKZKJFS59H
1000000620,53.0,PAID,,43588.8,TX-YHRJRRIDMI24
1000000621,299.0,PAID,,84753.0,TX-4B09UHQE1EGZ
1000000622,537.0,PAID,,68659.92,TX-2R6WSSK4W0W5
1000000623,294.0,PAID,,104192.7,TX-O4TXVSFAGN3C
1000000624,171.0,PAID,,34485.0,TX-5CBJ9WU1VB1H
1000000625,311.0,PAID,,45375.0,TX-Z9E076WYK3X5
1000000626,192.0,PAID,,100841.4,TX-20HH3FC5P2UR
1000000627,60.0,PAID,,51455.25,TX-D3RRJ1CMDRMA
1000000628,186.0,PAID,,46957.68,TX-Z9LVORJR9LY6
1000000629,396.0,PAID,,73282.44,TX-4XVDN0A59WAG
1000000630,474.0,PAID,,33870.0,TX-OX3KXRJZZAZF
1000000631,256.0,PAID,,44558.25,TX-FMQACFO1YN1U
1000000632,289.0,PAID,,42688.8,TX-RPHT28C8CFL1
1000000633,214.0,PAID,,44823.24,TX-1WHS0S3THZOU
1000000634,269.0,PAID,,48924.9,TX-R3VZWR9IWEUS
1000000635,422.0,REFUNDED,,85493.76,TX-ZRTCVMUJP8UU
1000000636,,FAILED,,26136.0,
1000000637,388.0,PAID,,38419.92,TX-UAINRJOHTRFO
1000000638,27.0,PAID,,34303.5,TX-AWVSPYZFZJ29
1000000639,52.0,PAID,,53361.0,TX-8L94WOZRZUWQ
1000000640,,PENDING,,39433.5,
1000000641,419.0,PAID,,14941.08,TX-7S5F8BMAAW1W
1000000642,271.0,PAID,,77621.1,TX-D0TWKDW1UX6O
1000000643,288.0,PAID,,65975.25,TX-QGAN2ITCLT62
1000000644,42.0,PAID,,24722.4,TX-WTTJ8VI73MLC
1000000645,613.0,PAID,,113195.1,TX-4PB9M9W44XZP
1000000646,444.0,PAID,,60838.8,TX-C15GYICCWBPO
1000000647,,FAILED,,18687.0,
1000000648,206.0,REFUNDED,,55650.0,TX-BZ6UM51TL35B
1000000649,554.0,PAID,,48816.0,TX-8JO5XMDDA47O
1000000650,625.0,PAID,,38143.8,TX-6U4GN9SLXSOL
1000000651,528.0,PAID,,13968.0,TX-Q0IW3D1CZ5U5
1000000652,238.0,PAID,,28459.2,TX-0MMRU4NSIKFE
1000000653,466.0,PAID,,17835.0,TX-TA84DQ6XNVEL
1000000654,233.0,PAID,,44460.0,TX-AAENXXKMLMK4
1000000655,417.0,PAID,,34303.5,TX-9XAVB720NJAA
1000000656,524.0,PAID,,18687.0,TX-I93QF2HP4C3F
1000000657,162.0,PAID,,42582.0,TX-3VKPW3ZVWQQ5
1000000658,244.0,PAID,,50903.25,TX-VWTV7K5UGLXK
1000000659,,FAILED,,30492.0,
1000000660,101.0,PAID,,106041.38,TX-K1L2KSZIPSHY
1000000661,154.0,PAID,,39433.5,TX-RL6AB6BHAGDF
1000000662,319.0,PAID,,14701.5,TX-MBL4OTPT318Y
1000000663,,FAILED,,14229.6,
1000000664,477.0,PAID,,55950.0,TX-IHTMME870P2W
1000000665,467.0,PAID,,39131.4,TX-Y899E6UU3YJE
1000000666,514.0,PAID,,29659.2,TX-67HHFRE1VO8S
1000000667,547.0,PAID,,32670.0,TX-MRX7Y91QUB7T
1000000668,,FAILED,,40704.0,
1000000669,260.0,PAID,,69807.0,TX-L2KDA2UACIJW
1000000670,173.0,PAID,,39204.0,TX-KWEY7Z32OX1G
1000000671,125.0,PAID,,30240.0,TX-3YWCMHEBYMHR
1000000672,110.0,PAID,,16073.4,TX-J16C7I7MVSV9
1000000673,540.0,PAID,,53361.0,TX-L5ZL0KGSXH5Y
1000000674,566.0,PAID,,49005.0,TX-QT9HGYR9NAPD
1000000675,539.0,PAID,,30540.0,TX-OFW8XUJ5YE8W
1000000676,302.0,PAID,,58697.1,TX-NSZA2YHEWU2Z
1000000677,353.0,PAID,,75576.6,TX-0M8902TULYO3
1000000678,145.0,PAID,,31692.0,TX-WWG08QV6S2BU
1000000679,108.0,PAID,,50205.0,TX-YFW9BFH2I0FI
1000000680,343.0,PAID,,43451.1,TX-GVN54ODJJSMJ
1000000681,314.0,PAID,,55650.0,TX-4SCAAJ7HEKDZ
1000000682,43.0,PAID,,71383.95,TX-1E2DNHYOG3SS
1000000683,91.0,PAID,,24422.4,TX-R7G4MJZE72HM
1000000684,151.0,PAID,,67901.25,TX-CE8DNE1N6WVO
1000000685,300.0,PAID,,34170.0,TX-8T4H8IR60MDX
1000000686,245.0,PAID,,49005.0,TX-TVFLOK7117VP
1000000687,,FAILED,,26136.0,
1000000688,606.0,PAID,,18987.0,TX-YEXBVRT175ST
1000000689,174.0,PAID,,127025.4,TX-PZO9SN3EZ22U
1000000690,628.0,PAID,,87700.8,TX-YAMSU1URVG8O
1000000691,418.0,PAID,,43451.1,TX-KFV54TH3EYCI
1000000692,8.0,PAID,,26136.0,TX-DK5P0FMTB02B
1000000693,47.0,PAID,,30240.0,TX-11PJ1GEV8CZN
1000000694,536.0,PAID,,42688.8,TX-YJYJ321RN22R
1000000695,253.0,PAID,,17787.0,TX-5D5EUSC74C5A
1000000696,486.0,PAID,,55950.0,TX-LTYHMP1HXRIB
1000000697,462.0,PAID,,17242.5,TX-UC5UX8X4S27K
1000000698,56.0,REFUNDED,,17235.0,TX-EC9WBSM149MA
1000000699,291.0,PAID,,59169.0,TX-QEIRO08XGYH6
1000000700,475.0,PAID,,40031.4,TX-NTHGE1SFXUST
1000000701,72.0,PAID,,13794.0,TX-8DMGS9HDTROJ
1000000702,222.0,PAID,,30346.8,TX-89GSP193R588
1000000703,343.0,PAID,,18150.0,TX-TKG3OJODZ41M
1000000704,52.0,PAID,,43888.8,TX-XP27J432DA1M
1000000705,,FAILED,,74226.0,
1000000706,623.0,PAID,,46554.75,TX-BZ9J9L4MYIYH
1000000707,180.0,PAID,,55213.88,TX-WIVXSOS1HU26
1000000708,439.0,REFUNDED,,15429.6,TX-7PO9STUTGJ1N
1000000709,536.0,REFUNDED,,18150.0,TX-MHSBKDNL9RAT
1000000710,373.0,PAID,,14229.6,TX-SKFQJTP9H139
1000000711,182.0,PAID,,83092.8,TX-1VWTEH6Y5F8N
1000000712,48.0,PAID,,55513.88,TX-K3QX8CID3YOS
1000000713,291.0,PAID,,35283.6,TX-EGG2M4RCFLDA
1000000714,609.0,PAID,,19287.0,TX-URNWLZA0WUOW
1000000715,6.0,PAID,,14520.0,TX-BVUM9BUBPCQ4
1000000716,72.0,PAID,,31692.0,TX-2PCOT0NZ2G8H
1000000717,50.0,PAID,,49433.1,TX-Q170JW7KZKA7
1000000718,140.0,PAID,,81894.9,TX-JBMERNTP3CZB
1000000719,235.0,REFUNDED,,31305.12,TX-88MMSXSN1QDY
1000000720,593.0,PAID,,65340.0,TX-IN9Y4TLWFOKL
1000000721,272.0,PAID,,44760.0,TX-QP10VWAZKSWN
1000000722,,FAILED,,35685.0,
1000000723,106.0,PAID,,26513.28,TX-6X287YGB316U
1000000724,490.0,PAID,,17535.0,TX-IDV1G0FQ76SH
1000000725,520.0,PAID,,15652.56,TX-LQ9DWCJTAC15
1000000726,187.0,PAID,,40704.0,TX-41UDXU0CF17J
1000000727,536.0,PAID,,29359.2,TX-KQ9EGY152ISE
1000000728,301.0,PAID,,95344.05,TX-70NVP8V6RRY2
1000000729,219.0,PAID,,67810.5,TX-4A0MCQ5HCHWS
1000000730,604.0,PAID,,60838.8,TX-PGXC0ILWUR6Q
1000000731,422.0,PAID,,13068.0,TX-HN20BWD7W218
1000000732,9.0,PAID,,44460.0,TX-C5CQQA2ZUVZB
1000000733,151.0,PAID,,27113.28,TX-4MKD9847MVO9
1000000734,44.0,PAID,,38115.0,TX-OQ3XW4WYRW3H
1000000735,521.0,PAID,,53361.0,TX-WOD6FQBKXDG1
1000000736,585.0,PAID,,14520.0,TX-N7DNHU0FI8OL
1000000737,431.0,PAID,,95178.6,TX-AAGITS69WJER
1000000738,351.0,PAID,,13614.6,TX-8ZUIHH6IPZTQ
1000000739,71.0,PAID,,15518.25,TX-3DHERHPXXZ9X
1000000740,112.0,PAID,,78262.8,TX-JK9727TRVJQZ
1000000741,,FAILED,,54561.0,
1000000742,192.0,REFUNDED,,13068.0,TX-1XVR7JETELQ6
1000000743,223.0,PAID,,17235.0,TX-A1T04UBG0X4V
1000000744,203.0,PAID,,52518.6,TX-44U236I2Y0JH
1000000745,385.0,PAID,,27336.0,TX-L8DGXS68AUWQ
1000000746,369.0,PAID,,56412.3,TX-TXWCL7XG33Y6
1000000747,182.0,PAID,,29040.0,TX-J81DL87XPI79
1000000748,424.0,PAID,,15246.0,TX-1WMJZEFZLUEH
1000000749,306.0,PAID,,33444.0,TX-CED6IFJJFMJ7
1000000750,271.0,PAID,,52355.25,TX-B9WBB5BAVOTV
1000000751,550.0,PAID,,53361.0,TX-NDUPND29V3AN
1000000752,390.0,PAID,,40704.0,TX-JUI78DF9SSEQ
1000000753,575.0,PAID,,44760.0,TX-FPP54TQSJEOP
1000000754,620.0,PAID,,142659.0,TX-M7K4PX7FDMT3
1000000755,605.0,PAID,,74816.4,TX-D9LVRO62C9J1
1000000756,594.0,PAID,,67779.12,TX-4H2PGXJEQ4AY
1000000757,,FAILED,,43451.1,
1000000758,231.0,PAID,,54261.0,TX-T7INUDFZ7ONS
1000000759,4.0,PAID,,34170.0,TX-81DDT8YK4CUC
1000000760,353.0,PAID,,29659.2,TX-MM5W7HA7G9E8
1000000761,483.0,PAID,,16073.4,TX-0PQWEWZ20D74
1000000762,456.0,PAID,,26029.2,TX-E12IUGVF2GJT
1000000763,128.0,PAID,,42364.2,TX-8O0J3T8UFHZY
1000000764,256.0,PAID,,44460.0,TX-H2DITP2XE1HV
1000000765,323.0,PAID,,55350.0,TX-OOBR88U3DXX8
1000000766,253.0,REFUNDED,,38419.92,TX-FQ717Y5GISE6
1000000767,302.0,PAID,,12414.6,TX-XSUHEBMVCUWI
1000000768,638.0,PAID,,15129.6,TX-V9RHYKXGXVV0
1000000769,364.0,PAID,,30240.0,TX-G6MLID37062T
1000000770,363.0,PAID,,20166.75,TX-0Z5STDOY760T
1000000771,509.0,PAID,,29040.0,TX-BXK25PWI6RU4
1000000772,207.0,PAID,,49905.0,TX-SWL1RDAS12Q3
1000000773,490.0,PAID,,29867.4,TX-QXDDL9U16KQ8
1000000774,328.0,PAID,,47916.0,TX-9ECRPRRFOI0H
1000000775,61.0,PAID,,52272.0,TX-95JE2C0GLYF4
1000000776,9.0,PAID,,40104.0,TX-FJYYCGWDL2KO
1000000777,398.0,PAID,,34303.5,TX-5BG6AHS9O4S8
1000000778,218.0,PAID,,14268.0,TX-3QBKLM6WG6A1
1000000779,329.0,PAID,,27588.0,TX-ESDWH83316ZF
1000000780,,FAILED,,41382.0,
1000000781,391.0,PAID,,96673.92,TX-CJX3JERZ5967
1000000782,408.0,PAID,,13068.0,TX-OAXTA8R80N18
1000000783,404.0,REFUNDED,,65731.8,TX-I09V82CP0YQ1
1000000784,477.0,PAID,,26813.28,TX-C4Y7CQWLOQKI
1000000785,98.0,PAID,,51727.5,TX-HYA7UIET2ELL
1000000786,197.0,PAID,,99754.5,TX-IYXE4SWFS5ZU
1000000787,304.0,PAID,,28459.2,TX-043JJCTCDJF2
1000000788,261.0,PAID,,106533.0,TX-Y4G207YI5ZHC
1000000789,547.0,PAID,,66249.6,TX-82VRPK92WU1R
1000000790,549.0,PAID,,18142.5,TX-YB6GCSWIYF9J
1000000791,138.0,PAID,,19050.0,TX-EA1ERVTFQDUL
1000000792,317.0,PAID,,63636.0,TX-LE8SKIY2G6J0
1000000793,228.0,REFUNDED,,51727.5,TX-BV5RCR5Y8JE0
1000000794,484.0,PAID,,88209.0,TX-YB5BQ5TZ9WF5
1000000795,611.0,PAID,,13794.0,TX-5GRN5YUNLAYQ
1000000796,,FAILED,,96528.72,
1000000797,13.0,PAID,,72904.92,TX-CW1KAZV6WNA3
1000000798,437.0,PAID,,16335.0,TX-EV96CRK7SOOI
1000000799,37.0,PAID,,29940.0,TX-P55BYJO7C5QV
1000000800,470.0,PAID,,44760.0,TX-86TKKR2DX91K
1000000801,421.0,PAID,,27689.4,TX-7M7NO5WTT3E9
1000000802,495.0,PAID,,27588.0,TX-IDUXMKLUF28G
1000000803,628.0,PAID,,58372.5,TX-AA60O4QAZ32L
1000000804,52.0,PAID,,15129.6,TX-CV506NKV2HA3
1000000805,,FAILED,,13914.6,
1000000806,214.0,PAID,,32670.0,TX-QDDK0ONYU7GZ
1000000807,,FAILED,,42688.8,
1000000808,55.0,PAID,,16335.0,TX-UIA1NJ0C2WKJ
1000000809,205.0,PAID,,56482.8,TX-AKEF72AKTVMC
1000000810,429.0,PAID,,35574.0,TX-8X3KDDM5RVFH
1000000811,589.0,PAID,,28459.2,TX-891GU6YXMQNE
1000000812,377.0,PAID,,37074.0,TX-TQ0HIZO25MP2
1000000813,285.0,PAID,,31692.0,TX-DB6YA1HB1VBU
1000000814,292.0,PAID,,27036.0,TX-LFGRAVFMZ3LK
1000000815,537.0,PAID,,40220.4,TX-N197MMHQW69X
1000000816,486.0,PAID,,51727.5,TX-17977YY5L57S
1000000817,416.0,PAID,,14520.0,TX-NDRKVTUO155D
1000000818,476.0,PAID,,55650.0,TX-HE1G5GON5CDW
1000000819,555.0,PAID,,72926.7,TX-N3EG33HKW1WL
1000000820,64.0,PAID,,68302.08,TX-XUR7HAL7NGTI
1000000821,282.0,PAID,,65388.0,TX-J5DUYYWJOYGK
1000000822,195.0,PAID,,25729.2,TX-ETB15EGV10K6
1000000823,14.0,PAID,,15601.5,TX-9GI9MYUQ99PW
1000000824,453.0,PAID,,28642.8,TX-0FGCYWF0B0AF
1000000825,28.0,PAID,,71758.65,TX-WVRZLY4Z6KLL
1000000826,310.0,PAID,,45738.0,TX-NGVQAM9YE77J
1000000827,335.0,PAID,,16552.56,TX-96Q2MHI7O3HK
1000000828,268.0,PAID,,76449.9,TX-RUN01SFY4DKV
1000000829,349.0,PAID,,71874.0,TX-OJ4X9OV7YS1Y
1000000830,179.0,PAID,,13068.0,TX-ZZTL246KOLFP
1000000831,280.0,PAID,,42582.0,TX-MYIDUEBXUGO4
1000000832,79.0,PAID,,29040.0,TX-0MYV9LY3NFXF
1000000833,631.0,PAID,,48024.9,TX-YK9CIUBVX1BO
1000000834,176.0,PAID,,85154.64,TX-0BPOJUKI2S6M
1000000835,353.0,PAID,,18104.62,TX-7YOENPX99540
1000000836,314.0,REFUNDED,,70741.2,TX-HW235HCK1DIV
1000000837,349.0,PAID,,27336.0,TX-W5CHAK55ZX6B
1000000838,426.0,PAID,,39204.0,TX-U37004HZCZCR
1000000839,473.0,PAID,,55650.0,TX-XF82G7CW0U6M
1000000840,567.0,PAID,,40331.4,TX-JA8H1JFIKJ1D
1000000841,,FAILED,,37709.25,
