session_bk,customer_sk,channel_sk,started_date_sk,ended_date_sk,device,is_ended
11000000660,1059.0,,299,299.0,desktop,1
11000000661,,,470,470.0,mobile,1
11000000662,,,190,190.0,desktop,1
11000000663,507.0,,305,305.0,tablet,1
11000000664,1116.0,,45,45.0,mobile,1
11000000665,,,598,598.0,mobile,1
11000000666,354.0,,81,81.0,mobile,1
11000000667,1314.0,,351,351.0,desktop,1
11000000668,793.0,,142,142.0,desktop,1
11000000669,1418.0,,605,605.0,desktop,1
11000000670,,,258,258.0,desktop,1
11000000671,1322.0,,114,114.0,mobile,1
11000000672,866.0,,115,115.0,desktop,1
11000000673,386.0,,65,65.0,tablet,1
11000000674,,,159,159.0,desktop,1
11000000675,400.0,,144,144.0,mobile,1
11000000676,,,369,369.0,mobile,1
11000000677,,,139,139.0,mobile,1
11000000678,1130.0,,439,439.0,mobile,1
11000000679,,,138,138.0,desktop,1
11000000680,,,284,284.0,mobile,1
11000000681,,,240,240.0,mobile,1
11000000682,1223.0,,573,,desktop,0
11000000683,862.0,,360,360.0,mobile,1
11000000684,106.0,,508,508.0,mobile,1
11000000685,930.0,,221,221.0,desktop,1
11000000686,242.0,,117,117.0,mobile,1
11000000687,,,353,354.0,mobile,1
11000000688,1325.0,,568,568.0,mobile,1
11000000689,56.0,,191,191.0,tablet,1
11000000690,,,426,,mobile,0
11000000691,,,528,528.0,mobile,1
11000000692,28.0,,593,593.0,mobile,1
11000000693,,,449,449.0,tablet,1
11000000694,912.0,,57,57.0,desktop,1
11000000695,1042.0,,582,582.0,mobile,1
11000000696,,,402,402.0,mobile,1
11000000697,1082.0,,432,432.0,desktop,1
11000000698,454.0,,440,440.0,desktop,1
11000000699,944.0,,606,606.0,desktop,1
11000000700,1182.0,,84,84.0,mobile,1
11000000701,1476.0,,334,334.0,desktop,1
11000000702,237.0,,588,588.0,desktop,1
11000000703,,,178,,desktop,0
11000000704,851.0,,635,635.0,mobile,1
11000000705,,,507,507.0,desktop,1
11000000706,685.0,,126,126.0,mobile,1
11000000707,287.0,,26,26.0,desktop,1
11000000708,,,113,113.0,mobile,1
11000000709,1217.0,,407,407.0,mobile,1
11000000710,,,530,530.0,mobile,1
11000000711,,,170,170.0,mobile,1
11000000712,30.0,,214,214.0,mobile,1
11000000713,,,2,2.0,mobile,1
11000000714,345.0,,245,245.0,mobile,1
11000000715,,,181,181.0,tablet,1
11000000716,,,318,318.0,desktop,1
11000000717,1150.0,,360,360.0,mobile,1
11000000718,361.0,,112,112.0,desktop,1
11000000719,,,326,326.0,desktop,1
11000000720,,,272,272.0,desktop,1
11000000721,1273.0,,327,327.0,mobile,1
11000000722,156.0,,415,415.0,desktop,1
11000000723,272.0,,229,229.0,mobile,1
11000000724,,,251,251.0,mobile,1
11000000725,583.0,,337,,mobile,0
11000000726,808.0,,261,261.0,mobile,1
11000000727,1484.0,,24,24.0,desktop,1
11000000728,,,100,100.0,mobile,1
11000000729,73.0,,451,451.0,mobile,1
11000000730,1222.0,,601,,mobile,0
11000000731,443.0,,11,11.0,desktop,1
11000000732,,,22,22.0,desktop,1
11000000733,419.0,,464,464.0,mobile,1
11000000734,1386.0,,36,36.0,mobile,1
11000000735,,,403,403.0,mobile,1
11000000736,749.0,,222,222.0,mobile,1
11000000737,,,130,130.0,desktop,1
11000000738,1279.0,,48,48.0,desktop,1
11000000739,,,337,337.0,mobile,1
11000000740,1259.0,,518,518.0,mobile,1
11000000741,1337.0,,260,260.0,mobile,1
11000000742,153.0,,355,355.0,desktop,1
11000000743,,,571,571.0,mobile,1
11000000744,1345.0,,263,263.0,desktop,1
11000000745,,,13,13.0,desktop,1
11000000746,979.0,,382,382.0,mobile,1
11000000747,118.0,,185,185.0,desktop,1
11000000748,117.0,,314,314.0,desktop,1
11000000749,1244.0,,517,517.0,mobile,1
11000000750,,,79,79.0,mobile,1
11000000751,453.0,,253,253.0,mobile,1
11000000752,965.0,,204,204.0,mobile,1
11000000753,1466.0,,108,108.0,mobile,1
11000000754,,,596,596.0,mobile,1
11000000755,1442.0,,154,154.0,mobile,1
11000000756,27.0,,574,574.0,mobile,1
11000000757,916.0,,376,376.0,mobile,1
11000000758,1446.0,,187,187.0,desktop,1
11000000759,730.0,,330,330.0,desktop,1
11000000760,,,303,303.0,desktop,1
11000000761,732.0,,639,639.0,desktop,1
11000000762,1448.0,,377,377.0,mobile,1
11000000763,,,187,187.0,mobile,1
11000000764,,,136,136.0,mobile,1
11000000765,1193.0,,560,560.0,mobile,1
11000000766,,,477,477.0,mobile,1
11000000767,,,11,11.0,mobile,1
11000000768,302.0,,117,117.0,mobile,1
11000000769,1398.0,,238,238.0,mobile,1
11000000770,1231.0,,8,8.0,mobile,1
11000000771,1384.0,,288,288.0,tablet,1
11000000772,,,569,569.0,desktop,1
11000000773,204.0,,461,461.0,desktop,1
11000000774,1433.0,,522,522.0,mobile,1
11000000775,217.0,,111,111.0,desktop,1
11000000776,1043.0,,452,452.0,mobile,1
11000000777,,,566,566.0,desktop,1
11000000778,359.0,,117,117.0,mobile,1
11000000779,352.0,,107,107.0,mobile,1
11000000780,,,89,89.0,mobile,1
11000000781,518.0,,162,162.0,mobile,1
11000000782,,,599,599.0,mobile,1
11000000783,788.0,,294,294.0,mobile,1
11000000784,309.0,,470,,mobile,0
11000000785,,,263,263.0,mobile,1
11000000786,1421.0,,428,428.0,mobile,1
11000000787,463.0,,58,58.0,mobile,1
11000000788,,,625,625.0,mobile,1
11000000789,,,99,99.0,mobile,1
11000000790,850.0,,504,504.0,desktop,1
11000000791,269.0,,84,84.0,mobile,1
11000000792,,,381,381.0,mobile,1
11000000793,837.0,,556,556.0,mobile,1
11000000794,695.0,,483,483.0,mobile,1
11000000795,,,114,114.0,tablet,1
11000000796,1037.0,,182,182.0,mobile,1
11000000797,897.0,,82,82.0,desktop,1
11000000798,,,530,530.0,tablet,1
11000000799,1124.0,,110,,desktop,0
11000000800,,,94,94.0,desktop,1
11000000801,316.0,,223,223.0,desktop,1
11000000802,784.0,,630,630.0,desktop,1
11000000803,,,459,,desktop,0
11000000804,195.0,,345,345.0,mobile,1
11000000805,1447.0,,155,155.0,mobile,1
11000000806,,,326,326.0,tablet,1
11000000807,1453.0,,105,105.0,desktop,1
11000000808,,,97,97.0,mobile,1
11000000809,,,167,167.0,mobile,1
11000000810,1138.0,,247,247.0,mobile,1
11000000811,,,268,268.0,mobile,1
11000000812,94.0,,233,233.0,mobile,1
11000000813,711.0,,457,457.0,mobile,1
11000000814,,,622,622.0,mobile,1
11000000815,93.0,,356,356.0,mobile,1
11000000816,305.0,,334,334.0,tablet,1
11000000817,,,505,505.0,desktop,1
11000000818,,,447,447.0,mobile,1
11000000819,568.0,,302,302.0,tablet,1
11000000820,60.0,,79,79.0,mobile,1
11000000821,,,624,624.0,desktop,1
11000000822,53.0,,147,147.0,desktop,1
11000000823,1150.0,,208,,mobile,0
11000000824,,,488,488.0,mobile,1
11000000825,1005.0,,602,602.0,desktop,1
11000000826,1498.0,,515,515.0,mobile,1
11000000827,892.0,,496,496.0,desktop,1
11000000828,225.0,,186,186.0,mobile,1
11000000829,,,591,591.0,desktop,1
11000000830,475.0,,222,222.0,desktop,1
11000000831,1497.0,,115,115.0,mobile,1
11000000832,694.0,,482,482.0,mobile,1
11000000833,,,427,427.0,mobile,1
11000000834,,,249,249.0,desktop,1
11000000835,1305.0,,337,337.0,mobile,1
11000000836,917.0,,452,452.0,tablet,1
11000000837,1343.0,,512,512.0,desktop,1
11000000838,189.0,,491,491.0,desktop,1
11000000839,278.0,,335,335.0,mobile,1
11000000840,364.0,,449,449.0,mobile,1
11000000841,240.0,,129,130.0,mobile,1
11000000842,,,148,148.0,mobile,1
11000000843,,,110,110.0,mobile,1
11000000844,878.0,,459,459.0,mobile,1
11000000845,1100.0,,570,570.0,tablet,1
11000000846,700.0,,313,313.0,mobile,1
11000000847,1233.0,,367,367.0,mobile,1
11000000848,632.0,,350,,desktop,0
11000000849,,,546,546.0,mobile,1
11000000850,942.0,,445,445.0,desktop,1
11000000851,349.0,,609,609.0,mobile,1
11000000852,,,12,12.0,mobile,1
11000000853,331.0,,626,626.0,mobile,1
11000000854,1242.0,,119,119.0,desktop,1
11000000855,,,556,556.0,mobile,1
11000000856,219.0,,501,501.0,mobile,1
11000000857,1380.0,,43,43.0,mobile,1
11000000858,1350.0,,532,532.0,desktop,1
11000000859,,,600,600.0,tablet,1
11000000860,,,315,315.0,mobile,1
11000000861,,,401,401.0,desktop,1
11000000862,856.0,,169,169.0,tablet,1
11000000863,,,373,373.0,desktop,1
11000000864,,,124,124.0,mobile,1
11000000865,369.0,,68,68.0,mobile,1
11000000866,995.0,,111,111.0,mobile,1
11000000867,1071.0,,606,606.0,mobile,1
11000000868,,,310,310.0,desktop,1
11000000869,187.0,,523,,mobile,0
11000000870,,,411,411.0,mobile,1
11000000871,,,627,,mobile,0
11000000872,1215.0,,63,63.0,desktop,1
11000000873,738.0,,545,545.0,mobile,1
11000000874,806.0,,108,108.0,mobile,1
11000000875,867.0,,456,456.0,tablet,1
11000000876,1159.0,,208,208.0,mobile,1
11000000877,699.0,,544,544.0,mobile,1
11000000878,43.0,,38,38.0,mobile,1
11000000879,269.0,,306,306.0,mobile,1
11000000880,,,74,74.0,mobile,1
11000000881,187.0,,307,307.0,mobile,1
11000000882,635.0,,199,199.0,mobile,1
11000000883,813.0,,111,111.0,mobile,1
11000000884,,,19,19.0,desktop,1
11000000885,,,615,,desktop,0
11000000886,1132.0,,290,290.0,desktop,1
11000000887,1198.0,,478,478.0,desktop,1
11000000888,19.0,,594,594.0,mobile,1
11000000889,1158.0,,474,474.0,mobile,1
11000000890,447.0,,296,296.0,desktop,1
11000000891,1094.0,,481,481.0,mobile,1
11000000892,574.0,,50,50.0,desktop,1
11000000893,409.0,,267,267.0,mobile,1
11000000894,,,234,234.0,desktop,1
11000000895,,,208,208.0,mobile,1
11000000896,629.0,,81,81.0,tablet,1
11000000897,1277.0,,513,513.0,mobile,1
11000000898,709.0,,458,458.0,mobile,1
11000000899,,,206,206.0,mobile,1
11000000900,994.0,,180,180.0,mobile,1
11000000901,371.0,,591,591.0,mobile,1
11000000902,706.0,,210,,mobile,0
11000000903,120.0,,52,52.0,mobile,1
11000000904,324.0,,409,409.0,mobile,1
11000000905,43.0,,477,477.0,mobile,1
11000000906,1469.0,,209,209.0,mobile,1
11000000907,291.0,,71,71.0,mobile,1
11000000908,,,274,274.0,mobile,1
11000000909,720.0,,5,5.0,mobile,1
11000000910,973.0,,145,145.0,mobile,1
11000000911,,,385,385.0,mobile,1
11000000912,1039.0,,34,34.0,desktop,1
11000000913,,,245,245.0,desktop,1
11000000914,1377.0,,580,580.0,mobile,1
11000000915,616.0,,58,58.0,desktop,1
11000000916,,,589,589.0,mobile,1
11000000917,1426.0,,87,87.0,mobile,1
11000000918,213.0,,160,160.0,mobile,1
11000000919,435.0,,325,325.0,desktop,1
11000000920,1378.0,,504,504.0,desktop,1
11000000921,809.0,,257,257.0,desktop,1
11000000922,,,184,184.0,mobile,1
11000000923,,,274,274.0,mobile,1
11000000924,1269.0,,584,,desktop,0
11000000925,1284.0,,233,234.0,desktop,1
11000000926,,,427,427.0,mobile,1
11000000927,481.0,,74,74.0,desktop,1
11000000928,204.0,,268,268.0,mobile,1
11000000929,1489.0,,422,422.0,desktop,1
11000000930,,,591,591.0,desktop,1
11000000931,182.0,,274,274.0,desktop,1
11000000932,412.0,,100,100.0,desktop,1
11000000933,,,577,577.0,desktop,1
11000000934,,,493,493.0,mobile,1
11000000935,767.0,,8,8.0,mobile,1
11000000936,,,377,377.0,mobile,1
11000000937,1142.0,,209,209.0,mobile,1
11000000938,1386.0,,543,,desktop,0
11000000939,731.0,,15,15.0,mobile,1
11000000940,1263.0,,214,,mobile,0
11000000941,,,560,,mobile,0
11000000942,1089.0,,136,136.0,mobile,1
11000000943,,,555,555.0,mobile,1
11000000944,720.0,,336,336.0,desktop,1
11000000945,649.0,,33,33.0,desktop,1
11000000946,,,215,215.0,desktop,1
11000000947,822.0,,619,619.0,mobile,1
11000000948,1492.0,,507,507.0,mobile,1
11000000949,23.0,,76,76.0,desktop,1
11000000950,,,107,107.0,desktop,1
11000000951,54.0,,415,415.0,mobile,1
11000000952,,,405,405.0,desktop,1
11000000953,,,345,345.0,mobile,1
11000000954,,,34,34.0,tablet,1
11000000955,,,152,152.0,mobile,1
11000000956,,,178,178.0,desktop,1
11000000957,,,181,181.0,mobile,1
11000000958,,,611,611.0,desktop,1
11000000959,,,596,596.0,mobile,1
11000000960,32.0,,297,297.0,mobile,1
11000000961,1275.0,,527,527.0,mobile,1
11000000962,,,346,346.0,mobile,1
11000000963,,,370,370.0,mobile,1
11000000964,,,478,478.0,mobile,1
11000000965,,,432,432.0,mobile,1
11000000966,810.0,,497,497.0,mobile,1
11000000967,662.0,,284,284.0,mobile,1
11000000968,1400.0,,235,235.0,mobile,1
11000000969,110.0,,376,376.0,desktop,1
11000000970,369.0,,489,489.0,mobile,1
11000000971,193.0,,390,390.0,mobile,1
11000000972,,,518,518.0,desktop,1
11000000973,,,185,185.0,mobile,1
11000000974,378.0,,372,372.0,mobile,1
11000000975,532.0,,306,306.0,mobile,1
11000000976,,,431,431.0,mobile,1
11000000977,409.0,,355,355.0,desktop,1
11000000978,89.0,,509,509.0,mobile,1
11000000979,234.0,,377,377.0,mobile,1
11000000980,,,515,515.0,mobile,1
11000000981,,,439,439.0,desktop,1
11000000982,,,79,79.0,desktop,1
11000000983,989.0,,549,549.0,mobile,1
11000000984,730.0,,446,446.0,mobile,1
11000000985,,,491,491.0,mobile,1
11000000986,,,397,397.0,mobile,1
11000000987,522.0,,50,50.0,desktop,1
11000000988,867.0,,116,116.0,mobile,1
11000000989,24.0,,151,151.0,mobile,1
11000000990,407.0,,35,35.0,mobile,1
11000000991,,,300,300.0,desktop,1
11000000992,,,208,208.0,mobile,1
11000000993,,,469,469.0,desktop,1
11000000994,1476.0,,411,411.0,mobile,1
11000000995,1249.0,,300,300.0,tablet,1
11000000996,,,619,619.0,desktop,1
11000000997,1365.0,,568,569.0,mobile,1
11000000998,352.0,,493,493.0,mobile,1
11000000999,827.0,,420,420.0,mobile,1
11000001000,335.0,,253,254.0,desktop,1
11000001001,,,81,81.0,desktop,1
11000001002,,,152,152.0,mobile,1
11000001003,956.0,,450,450.0,mobile,1
11000001004,817.0,,507,507.0,mobile,1
11000001005,,,68,,desktop,0
11000001006,227.0,,208,208.0,mobile,1
11000001007,552.0,,4,4.0,desktop,1
11000001008,,,377,377.0,desktop,1
11000001009,882.0,,121,121.0,mobile,1
11000001010,614.0,,438,438.0,mobile,1
11000001011,211.0,,246,246.0,desktop,1
11000001012,966.0,,1,1.0,desktop,1
11000001013,,,258,258.0,desktop,1
11000001014,947.0,,373,373.0,desktop,1
11000001015,1181.0,,293,293.0,tablet,1
11000001016,726.0,,622,622.0,desktop,1
11000001017,,,499,499.0,mobile,1
11000001018,,,136,136.0,mobile,1
11000001019,299.0,,589,589.0,mobile,1
11000001020,,,282,282.0,mobile,1
11000001021,,,287,,mobile,0
11000001022,1060.0,,504,504.0,mobile,1
11000001023,,,589,589.0,mobile,1
11000001024,1463.0,,479,479.0,mobile,1
11000001025,805.0,,294,294.0,desktop,1
11000001026,1092.0,,120,120.0,mobile,1
11000001027,,,89,89.0,desktop,1
11000001028,1286.0,,464,464.0,mobile,1
11000001029,1196.0,,385,385.0,mobile,1
11000001030,,,98,98.0,mobile,1
11000001031,,,24,24.0,desktop,1
11000001032,758.0,,300,300.0,mobile,1
11000001033,670.0,,123,,mobile,0
11000001034,,,506,506.0,desktop,1
11000001035,942.0,,620,620.0,mobile,1
11000001036,1284.0,,373,373.0,mobile,1
11000001037,130.0,,137,137.0,mobile,1
11000001038,366.0,,491,491.0,mobile,1
11000001039,927.0,,366,366.0,mobile,1
11000001040,989.0,,126,126.0,mobile,1
11000001041,149.0,,156,156.0,mobile,1
11000001042,,,622,622.0,mobile,1
11000001043,1478.0,,190,190.0,mobile,1
11000001044,,,114,114.0,desktop,1
11000001045,328.0,,568,568.0,mobile,1
11000001046,327.0,,236,236.0,mobile,1
11000001047,,,440,440.0,desktop,1
11000001048,1165.0,,66,66.0,desktop,1
11000001049,441.0,,255,255.0,mobile,1
11000001050,702.0,,347,347.0,mobile,1
11000001051,1408.0,,104,104.0,desktop,1
11000001052,311.0,,580,580.0,desktop,1
11000001053,1199.0,,131,131.0,mobile,1
11000001054,,,199,199.0,desktop,1
11000001055,429.0,,231,231.0,mobile,1
11000001056,1112.0,,620,620.0,mobile,1
11000001057,,,385,385.0,mobile,1
11000001058,,,108,108.0,mobile,1
11000001059,275.0,,327,327.0,mobile,1
11000001060,349.0,,1,1.0,mobile,1
11000001061,,,345,346.0,mobile,1
11000001062,,,526,526.0,desktop,1
11000001063,1037.0,,324,324.0,desktop,1
11000001064,,,636,636.0,desktop,1
11000001065,871.0,,571,571.0,desktop,1
11000001066,,,635,635.0,desktop,1
11000001067,1139.0,,484,484.0,desktop,1
11000001068,,,100,100.0,desktop,1
11000001069,1092.0,,398,398.0,mobile,1
11000001070,,,607,607.0,tablet,1
11000001071,556.0,,172,172.0,mobile,1
11000001072,869.0,,24,24.0,mobile,1
11000001073,1381.0,,598,,mobile,0
11000001074,1212.0,,427,427.0,mobile,1
11000001075,892.0,,378,378.0,mobile,1
11000001076,383.0,,31,31.0,mobile,1
11000001077,434.0,,516,516.0,mobile,1
11000001078,734.0,,432,432.0,mobile,1
11000001079,1038.0,,39,39.0,desktop,1
11000001080,,,180,180.0,desktop,1
11000001081,628.0,,190,191.0,desktop,1
11000001082,,,96,96.0,desktop,1
11000001083,855.0,,444,444.0,mobile,1
11000001084,923.0,,421,422.0,mobile,1
11000001085,213.0,,17,17.0,mobile,1
11000001086,1222.0,,611,611.0,mobile,1
11000001087,,,629,629.0,mobile,1
11000001088,1127.0,,532,,mobile,0
11000001089,,,505,505.0,mobile,1
11000001090,1053.0,,625,625.0,tablet,1
11000001091,104.0,,507,507.0,desktop,1
11000001092,,,440,440.0,tablet,1
11000001093,,,81,81.0,desktop,1
11000001094,,,83,83.0,desktop,1
11000001095,,,355,355.0,desktop,1
11000001096,53.0,,419,419.0,tablet,1
11000001097,202.0,,290,290.0,mobile,1
11000001098,683.0,,418,418.0,mobile,1
11000001099,104.0,,61,61.0,mobile,1
11000001100,1342.0,,474,474.0,mobile,1
11000001101,689.0,,303,,mobile,0
11000001102,,,251,,mobile,0
11000001103,438.0,,424,424.0,desktop,1
11000001104,1385.0,,428,428.0,mobile,1
11000001105,329.0,,176,176.0,mobile,1
11000001106,858.0,,114,114.0,mobile,1
11000001107,472.0,,301,301.0,mobile,1
11000001108,1076.0,,577,578.0,mobile,1
11000001109,712.0,,505,505.0,mobile,1
11000001110,732.0,,561,561.0,desktop,1
11000001111,821.0,,487,487.0,mobile,1
11000001112,879.0,,594,594.0,mobile,1
11000001113,,,326,,mobile,0
11000001114,,,237,237.0,mobile,1
11000001115,,,356,356.0,mobile,1
11000001116,,,109,109.0,mobile,1
11000001117,,,423,423.0,mobile,1
11000001118,309.0,,81,81.0,mobile,1
11000001119,181.0,,263,263.0,desktop,1
11000001120,254.0,,531,531.0,tablet,1
11000001121,1465.0,,233,233.0,mobile,1
11000001122,758.0,,616,616.0,desktop,1
11000001123,1365.0,,321,321.0,desktop,1
11000001124,,,438,438.0,mobile,1
11000001125,744.0,,389,389.0,desktop,1
11000001126,,,210,210.0,mobile,1
11000001127,,,16,16.0,mobile,1
11000001128,367.0,,263,264.0,mobile,1
11000001129,1483.0,,70,70.0,mobile,1
11000001130,,,381,381.0,tablet,1
11000001131,108.0,,185,185.0,mobile,1
11000001132,,,457,457.0,desktop,1
11000001133,1028.0,,623,623.0,mobile,1
11000001134,,,182,182.0,desktop,1
11000001135,1091.0,,327,327.0,mobile,1
11000001136,,,238,238.0,mobile,1
11000001137,509.0,,52,52.0,mobile,1
11000001138,,,120,120.0,desktop,1
11000001139,,,186,186.0,mobile,1
11000001140,914.0,,263,263.0,desktop,1
11000001141,,,559,560.0,desktop,1
11000001142,923.0,,208,208.0,mobile,1
11000001143,1346.0,,21,21.0,mobile,1
11000001144,1327.0,,162,162.0,desktop,1
11000001145,579.0,,99,99.0,mobile,1
11000001146,604.0,,233,233.0,mobile,1
11000001147,,,453,453.0,desktop,1
11000001148,261.0,,58,58.0,tablet,1
11000001149,,,601,601.0,mobile,1
11000001150,1094.0,,28,28.0,mobile,1
11000001151,,,242,242.0,mobile,1
11000001152,1285.0,,32,32.0,mobile,1
11000001153,733.0,,182,182.0,mobile,1
11000001154,,,113,113.0,desktop,1
11000001155,568.0,,54,54.0,mobile,1
11000001156,103.0,,608,608.0,desktop,1
11000001157,,,295,296.0,mobile,1
11000001158,339.0,,273,273.0,mobile,1
11000001159,993.0,,257,257.0,desktop,1
11000001160,,,7,7.0,desktop,1
11000001161,,,233,233.0,mobile,1
11000001162,293.0,,3,3.0,mobile,1
11000001163,,,155,155.0,mobile,1
11000001164,844.0,,193,193.0,mobile,1
11000001165,954.0,,449,449.0,mobile,1
11000001166,993.0,,628,628.0,tablet,1
11000001167,,,48,48.0,mobile,1
11000001168,722.0,,337,337.0,mobile,1
11000001169,693.0,,233,,desktop,0
11000001170,371.0,,131,131.0,mobile,1
11000001171,,,451,451.0,mobile,1
11000001172,495.0,,183,183.0,mobile,1
11000001173,,,543,543.0,desktop,1
11000001174,513.0,,285,285.0,desktop,1
11000001175,67.0,,380,380.0,mobile,1
11000001176,637.0,,496,496.0,mobile,1
11000001177,,,29,29.0,desktop,1
11000001178,468.0,,340,340.0,mobile,1
11000001179,337.0,,416,416.0,desktop,1
11000001180,224.0,,464,464.0,mobile,1
11000001181,1275.0,,42,42.0,mobile,1
11000001182,1460.0,,342,342.0,mobile,1
11000001183,138.0,,328,328.0,desktop,1
11000001184,,,83,83.0,mobile,1
11000001185,852.0,,373,373.0,desktop,1
11000001186,1.0,,583,583.0,mobile,1
11000001187,1020.0,,298,298.0,desktop,1
11000001188,1208.0,,355,355.0,desktop,1
11000001189,,,495,495.0,mobile,1
11000001190,728.0,,357,357.0,mobile,1
11000001191,,,484,484.0,mobile,1
11000001192,269.0,,402,402.0,mobile,1
11000001193,906.0,,240,240.0,mobile,1
11000001194,736.0,,629,629.0,mobile,1
11000001195,709.0,,250,,mobile,0
11000001196,100.0,,91,91.0,tablet,1
11000001197,331.0,,208,208.0,mobile,1
11000001198,977.0,,332,332.0,mobile,1
11000001199,,,307,307.0,mobile,1
11000001200,251.0,,165,165.0,mobile,1
11000001201,1144.0,,250,250.0,mobile,1
11000001202,1477.0,,54,54.0,mobile,1
11000001203,968.0,,382,382.0,mobile,1
11000001204,1489.0,,487,487.0,desktop,1
11000001205,,,422,422.0,desktop,1
11000001206,143.0,,586,586.0,desktop,1
11000001207,524.0,,43,43.0,mobile,1
11000001208,1235.0,,319,319.0,mobile,1
11000001209,,,325,,desktop,0
11000001210,1144.0,,371,371.0,mobile,1
11000001211,,,418,418.0,mobile,1
11000001212,433.0,,447,447.0,mobile,1
11000001213,239.0,,447,448.0,mobile,1
11000001214,486.0,,305,305.0,mobile,1
11000001215,290.0,,76,76.0,mobile,1
11000001216,958.0,,579,579.0,desktop,1
11000001217,1067.0,,28,28.0,tablet,1
11000001218,,,437,437.0,mobile,1
11000001219,1313.0,,49,49.0,mobile,1
11000001220,352.0,,201,201.0,mobile,1
11000001221,955.0,,58,58.0,mobile,1
11000001222,673.0,,78,78.0,tablet,1
11000001223,606.0,,54,54.0,mobile,1
11000001224,,,103,103.0,desktop,1
11000001225,1076.0,,311,311.0,mobile,1
11000001226,324.0,,113,113.0,mobile,1
11000001227,,,94,94.0,mobile,1
11000001228,286.0,,2,2.0,desktop,1
11000001229,,,457,457.0,desktop,1
11000001230,1292.0,,9,9.0,mobile,1
11000001231,,,514,514.0,mobile,1
11000001232,386.0,,127,127.0,mobile,1
11000001233,56.0,,366,366.0,mobile,1
11000001234,402.0,,11,,mobile,0
11000001235,432.0,,258,258.0,mobile,1
11000001236,44.0,,244,244.0,mobile,1
11000001237,72.0,,256,256.0,desktop,1
11000001238,,,321,321.0,mobile,1
11000001239,73.0,,251,251.0,mobile,1
11000001240,,,535,535.0,mobile,1
