fact_order_item_sk,order_item_bk,sales_order_bk,product_bk,quantity,first_price,total_amount
633,5000000632,,1,3,12000.0,36000.0
634,5000000633,,2,1,15000.0,15000.0
635,5000000634,,1,2,12000.0,24000.0
636,5000000635,,2,1,15000.0,15000.0
637,5000000636,,2,3,15000.0,45000.0
638,5000000637,,1,1,12000.0,12000.0
639,5000000638,,1,1,12000.0,12000.0
640,5000000639,,2,3,15000.0,45000.0
641,5000000640,,1,3,12000.0,36000.0
642,5000000641,,1,1,12000.0,12000.0
643,5000000642,,2,1,13500.0,13500.0
644,5000000643,,2,2,16500.0,33000.0
645,5000000644,,1,1,12000.0,12000.0
646,5000000645,,1,2,13200.0,26400.0
647,5000000646,,2,3,15000.0,45000.0
648,5000000647,,2,1,15000.0,15000.0
649,5000000648,,2,2,15000.0,30000.0
650,5000000649,,1,2,12000.0,24000.0
651,5000000650,,2,3,15000.0,45000.0
652,5000000651,,1,3,12000.0,36000.0
653,5000000652,,1,2,12000.0,24000.0
654,5000000653,,1,1,12000.0,12000.0
655,5000000654,,2,1,15000.0,15000.0
656,5000000655,,1,1,12000.0,12000.0
657,5000000656,,2,1,15000.0,15000.0
658,5000000657,,2,1,15750.0,15750.0
659,5000000658,,1,1,12000.0,12000.0
660,5000000659,,2,3,15750.0,47250.0
661,5000000660,,2,2,16500.0,33000.0
662,5000000661,,1,3,13200.0,39600.0
663,5000000662,,2,1,15000.0,15000.0
664,5000000663,,1,2,12000.0,24000.0
665,5000000664,,2,3,15000.0,45000.0
666,5000000665,,2,1,15000.0,15000.0
667,5000000666,,2,1,15750.0,15750.0
668,5000000667,,2,3,15000.0,45000.0
669,5000000668,,1,1,12000.0,12000.0
670,5000000669,,2,2,15000.0,30000.0
671,5000000670,,1,2,12000.0,24000.0
672,5000000671,,1,3,12000.0,36000.0
673,5000000672,,1,2,12000.0,24000.0
674,5000000673,,1,3,12000.0,36000.0
675,5000000674,,1,3,12600.0,37800.0
676,5000000675,,2,1,15750.0,15750.0
677,5000000676,,1,2,10800.0,21600.0
678,5000000677,,2,3,15000.0,45000.0
679,5000000678,,2,1,15000.0,15000.0
680,5000000679,,1,2,12000.0,24000.0
681,5000000680,,1,2,12000.0,24000.0
682,5000000681,,2,3,16500.0,49500.0
683,5000000682,,1,1,12000.0,12000.0
684,5000000683,,2,2,13500.0,27000.0
685,5000000684,,2,2,15000.0,30000.0
686,5000000685,,1,2,10800.0,21600.0
687,5000000686,,2,2,15000.0,30000.0
688,5000000687,,2,1,16500.0,16500.0
689,5000000688,,1,3,10800.0,32400.0
690,5000000689,,1,3,12000.0,36000.0
691,5000000690,,1,2,12000.0,24000.0
692,5000000691,,1,2,12000.0,24000.0
693,5000000692,,1,1,12000.0,12000.0
694,5000000693,,1,3,12600.0,37800.0
695,5000000694,,1,1,12000.0,12000.0
696,5000000695,,1,3,10800.0,32400.0
697,5000000696,,2,3,16500.0,49500.0
698,5000000697,,1,2,12000.0,24000.0
699,5000000698,,2,2,15750.0,31500.0
700,5000000699,,1,2,12000.0,24000.0
701,5000000700,,1,1,12000.0,12000.0
702,5000000701,,1,2,12000.0,24000.0
703,5000000702,,2,3,15000.0,45000.0
704,5000000703,,1,2,12000.0,24000.0
705,5000000704,,2,3,15000.0,45000.0
706,5000000705,,2,2,15000.0,30000.0
707,5000000706,,2,1,15000.0,15000.0
708,5000000707,,1,3,12000.0,36000.0
709,5000000708,,1,1,12000.0,12000.0
710,5000000709,,1,2,12000.0,24000.0
711,5000000710,,2,2,16500.0,33000.0
712,5000000711,,2,1,15000.0,15000.0
713,5000000712,,1,3,12000.0,36000.0
714,5000000713,,1,2,10800.0,21600.0
715,5000000714,,1,2,12000.0,24000.0
716,5000000715,,1,2,12600.0,25200.0
717,5000000716,,1,3,12000.0,36000.0
718,5000000717,,1,3,12600.0,37800.0
719,5000000718,,2,2,13500.0,27000.0
720,5000000719,,1,2,10800.0,21600.0
721,5000000720,,1,2,12000.0,24000.0
722,5000000721,,1,1,12000.0,12000.0
723,5000000722,,1,1,12000.0,12000.0
724,5000000723,,1,3,12600.0,37800.0
725,5000000724,,2,1,15000.0,15000.0
726,5000000725,,2,1,16500.0,16500.0
727,5000000726,,1,2,12600.0,25200.0
728,5000000727,,1,2,13200.0,26400.0
729,5000000728,,1,2,12000.0,24000.0
730,5000000729,,2,2,15750.0,31500.0
731,5000000730,,1,2,12000.0,24000.0
732,5000000731,,1,3,12600.0,37800.0
733,5000000732,,1,2,12000.0,24000.0
734,5000000733,,1,1,12000.0,12000.0
735,5000000734,,1,2,12000.0,24000.0
736,5000000735,,1,3,12000.0,36000.0
737,5000000736,,2,3,15000.0,45000.0
738,5000000737,,2,1,15000.0,15000.0
739,5000000738,,1,3,10800.0,32400.0
740,5000000739,,2,2,15000.0,30000.0
741,5000000740,,2,3,15000.0,45000.0
742,5000000741,,2,1,15000.0,15000.0
743,5000000742,,2,3,15000.0,45000.0
744,5000000743,,2,3,15750.0,47250.0
745,5000000744,,1,3,12000.0,36000.0
746,5000000745,,1,3,12000.0,36000.0
747,5000000746,,2,1,13500.0,13500.0
748,5000000747,,1,2,12600.0,25200.0
749,5000000748,,1,1,12000.0,12000.0
750,5000000749,,2,3,15000.0,45000.0
751,5000000750,,2,2,15000.0,30000.0
752,5000000751,,1,2,12000.0,24000.0
753,5000000752,,2,2,15000.0,30000.0
754,5000000753,,1,2,10800.0,21600.0
755,5000000754,,1,1,12600.0,12600.0
756,5000000755,,1,1,12000.0,12000.0
757,5000000756,,2,2,15000.0,30000.0
758,5000000757,,2,1,13500.0,13500.0
759,5000000758,,2,3,15750.0,47250.0
760,5000000759,,1,3,12000.0,36000.0
761,5000000760,,1,3,12000.0,36000.0
762,5000000761,,2,3,13500.0,40500.0
763,5000000762,,1,2,12000.0,24000.0
764,5000000763,,1,3,12000.0,36000.0
765,5000000764,,2,1,15750.0,15750.0
766,5000000765,,1,1,13200.0,13200.0
767,5000000766,,1,2,12600.0,25200.0
768,5000000767,,1,3,12000.0,36000.0
769,5000000768,,2,1,15000.0,15000.0
770,5000000769,,1,2,12000.0,24000.0
771,5000000770,,1,3,12000.0,36000.0
772,5000000771,,1,1,12000.0,12000.0
773,5000000772,,2,1,15000.0,15000.0
774,5000000773,,2,1,15000.0,15000.0
775,5000000774,,1,1,12000.0,12000.0
776,5000000775,,1,1,12000.0,12000.0
777,5000000776,,2,2,15000.0,30000.0
778,5000000777,,2,1,16500.0,16500.0
779,5000000778,,2,2,15000.0,30000.0
780,5000000779,,1,1,12000.0,12000.0
781,5000000780,,1,2,12000.0,24000.0
782,5000000781,,1,1,12600.0,12600.0
783,5000000782,,2,1,13500.0,13500.0
784,5000000783,,2,3,15000.0,45000.0
785,5000000784,,2,1,15750.0,15750.0
786,5000000785,,1,2,12000.0,24000.0
787,5000000786,,1,2,12000.0,24000.0
788,5000000787,,1,3,12000.0,36000.0
789,5000000788,,2,3,15000.0,45000.0
790,5000000789,,1,1,10800.0,10800.0
791,5000000790,,2,1,15750.0,15750.0
792,5000000791,,2,3,16500.0,49500.0
793,5000000792,,2,3,15000.0,45000.0
794,5000000793,,1,2,12000.0,24000.0
795,5000000794,,1,2,12600.0,25200.0
796,5000000795,,2,3,15000.0,45000.0
797,5000000796,,2,3,15000.0,45000.0
798,5000000797,,2,1,15000.0,15000.0
799,5000000798,,2,3,15750.0,47250.0
800,5000000799,,1,1,12600.0,12600.0
801,5000000800,,1,2,12000.0,24000.0
802,5000000801,,2,3,16500.0,49500.0
803,5000000802,,1,1,10800.0,10800.0
804,5000000803,,2,1,13500.0,13500.0
805,5000000804,,1,3,10800.0,32400.0
806,5000000805,,2,3,15000.0,45000.0
807,5000000806,,2,1,15000.0,15000.0
808,5000000807,,1,3,13200.0,39600.0
809,5000000808,,1,1,12600.0,12600.0
810,5000000809,,1,2,12600.0,25200.0
811,5000000810,,1,3,12000.0,36000.0
812,5000000811,,1,2,12000.0,24000.0
813,5000000812,,1,3,12000.0,36000.0
814,5000000813,,1,2,13200.0,26400.0
815,5000000814,,1,1,10800.0,10800.0
816,5000000815,,2,2,15750.0,31500.0
817,5000000816,,2,2,16500.0,33000.0
818,5000000817,,2,2,15000.0,30000.0
819,5000000818,,1,2,12000.0,24000.0
820,5000000819,,2,2,13500.0,27000.0
821,5000000820,,1,3,10800.0,32400.0
822,5000000821,,2,2,15000.0,30000.0
823,5000000822,,1,2,12000.0,24000.0
824,5000000823,,1,3,12000.0,36000.0
825,5000000824,,1,2,12600.0,25200.0
826,5000000825,,2,3,15000.0,45000.0
827,5000000826,,1,3,10800.0,32400.0
828,5000000827,,1,2,12000.0,24000.0
829,5000000828,,2,3,15750.0,47250.0
830,5000000829,,1,3,13200.0,39600.0
831,5000000830,,2,2,15000.0,30000.0
832,5000000831,,1,2,12000.0,24000.0
833,5000000832,,2,1,15000.0,15000.0
834,5000000833,,1,3,12600.0,37800.0
835,5000000834,,1,1,12600.0,12600.0
836,5000000835,,1,3,12000.0,36000.0
837,5000000836,,2,3,15750.0,47250.0
838,5000000837,,1,3,13200.0,39600.0
839,5000000838,,1,2,12000.0,24000.0
840,5000000839,,1,3,12600.0,37800.0
841,5000000840,,2,2,15000.0,30000.0
842,5000000841,,2,1,13500.0,13500.0
843,5000000842,,1,2,12000.0,24000.0
844,5000000843,,1,3,12000.0,36000.0
845,5000000844,,1,3,12600.0,37800.0
846,5000000845,,2,3,13500.0,40500.0
847,5000000846,,1,3,12000.0,36000.0
848,5000000847,,1,1,12000.0,12000.0
849,5000000848,,1,2,12600.0,25200.0
850,5000000849,,1,2,10800.0,21600.0
851,5000000850,,1,3,10800.0,32400.0
852,5000000851,,2,2,15750.0,31500.0
853,5000000852,,2,3,15000.0,45000.0
854,5000000853,,2,2,16500.0,33000.0
855,5000000854,,1,1,12600.0,12600.0
856,5000000855,,1,3,12600.0,37800.0
857,5000000856,,2,2,15000.0,30000.0
858,5000000857,,1,1,12000.0,12000.0
859,5000000858,,2,3,15750.0,47250.0
860,5000000859,,1,2,10800.0,21600.0
861,5000000860,,2,2,15000.0,30000.0
862,5000000861,,2,2,13500.0,27000.0
863,5000000862,,1,3,12600.0,37800.0
864,5000000863,,1,3,12000.0,36000.0
865,5000000864,,2,1,15000.0,15000.0
866,5000000865,,2,1,15000.0,15000.0
867,5000000866,,2,3,15000.0,45000.0
868,5000000867,,1,3,13200.0,39600.0
869,5000000868,,1,3,10800.0,32400.0
870,5000000869,,1,1,12000.0,12000.0
871,5000000870,,1,2,12000.0,24000.0
872,5000000871,,2,1,15000.0,15000.0
873,5000000872,,1,3,12000.0,36000.0
874,5000000873,,2,2,15750.0,31500.0
875,5000000874,,2,1,15000.0,15000.0
876,5000000875,,1,3,12000.0,36000.0
877,5000000876,,2,2,15750.0,31500.0
878,5000000877,,1,1,12000.0,12000.0
879,5000000878,,1,2,12600.0,25200.0
880,5000000879,,2,3,15000.0,45000.0
881,5000000880,,2,3,15750.0,47250.0
882,5000000881,,2,2,16500.0,33000.0
883,5000000882,,2,1,13500.0,13500.0
884,5000000883,,1,1,12000.0,12000.0
885,5000000884,,2,3,15000.0,45000.0
886,5000000885,,2,2,16500.0,33000.0
887,5000000886,,1,2,12000.0,24000.0
888,5000000887,,2,2,15000.0,30000.0
889,5000000888,,1,3,12000.0,36000.0
890,5000000889,,2,3,15000.0,45000.0
891,5000000890,,1,1,12600.0,12600.0
892,5000000891,,1,3,12000.0,36000.0
893,5000000892,,1,2,12000.0,24000.0
894,5000000893,,1,1,13200.0,13200.0
895,5000000894,,2,3,15000.0,45000.0
896,5000000895,,2,3,15000.0,45000.0
897,5000000896,,1,2,12000.0,24000.0
898,5000000897,,2,3,16500.0,49500.0
899,5000000898,,2,2,13500.0,27000.0
900,5000000899,,1,3,12000.0,36000.0
901,5000000900,,1,2,12600.0,25200.0
902,5000000901,,2,3,15000.0,45000.0
903,5000000902,,1,3,12600.0,37800.0
904,5000000903,,2,3,15000.0,45000.0
905,5000000904,,1,1,12600.0,12600.0
906,5000000905,,2,3,16500.0,49500.0
907,5000000906,,1,2,10800.0,21600.0
908,5000000907,,1,1,12600.0,12600.0
909,5000000908,,2,3,15750.0,47250.0
910,5000000909,,2,2,15000.0,30000.0
911,5000000910,,2,3,15000.0,45000.0
912,5000000911,,1,2,10800.0,21600.0
913,5000000912,,2,1,15000.0,15000.0
914,5000000913,,1,3,13200.0,39600.0
915,5000000914,,1,3,13200.0,39600.0
916,5000000915,,2,2,15000.0,30000.0
917,5000000916,,1,3,12000.0,36000.0
918,5000000917,,1,2,12000.0,24000.0
919,5000000918,,1,1,13200.0,13200.0
920,5000000919,,1,3,12600.0,37800.0
921,5000000920,,1,2,12000.0,24000.0
922,5000000921,,1,2,12000.0,24000.0
923,5000000922,,1,3,12000.0,36000.0
924,5000000923,,2,1,15000.0,15000.0
925,5000000924,,2,3,15000.0,45000.0
926,5000000925,,2,1,15000.0,15000.0
927,5000000926,,2,1,15000.0,15000.0
928,5000000927,,2,1,15000.0,15000.0
929,5000000928,,1,3,12000.0,36000.0
930,5000000929,,2,2,16500.0,33000.0
931,5000000930,,1,1,12000.0,12000.0
932,5000000931,,1,2,13200.0,26400.0
933,5000000932,,2,1,15000.0,15000.0
934,5000000933,,1,3,12000.0,36000.0
935,5000000934,,2,3,15000.0,45000.0
936,5000000935,,2,1,16500.0,16500.0
937,5000000936,,2,3,13500.0,40500.0
938,5000000937,,2,3,15750.0,47250.0
939,5000000938,,1,1,12000.0,12000.0
940,5000000939,,2,1,15000.0,15000.0
941,5000000940,,1,1,12000.0,12000.0
942,5000000941,,1,3,12000.0,36000.0
943,5000000942,,1,3,12000.0,36000.0
944,5000000943,,2,3,15750.0,47250.0
945,5000000944,,1,3,10800.0,32400.0
946,5000000945,,2,1,15000.0,15000.0
947,5000000946,,1,1,12000.0,12000.0
948,5000000947,,1,2,12600.0,25200.0
949,5000000948,,1,1,12000.0,12000.0
950,5000000949,,2,2,15750.0,31500.0
951,5000000950,,2,3,15000.0,45000.0
952,5000000951,,1,2,12600.0,25200.0
953,5000000952,,1,2,13200.0,26400.0
954,5000000953,,1,3,12000.0,36000.0
955,5000000954,,1,2,12000.0,24000.0
956,5000000955,,1,3,12000.0,36000.0
957,5000000956,,2,2,15000.0,30000.0
958,5000000957,,1,2,10800.0,21600.0
959,5000000958,,2,1,15000.0,15000.0
960,5000000959,,1,1,13200.0,13200.0
961,5000000960,,1,3,12000.0,36000.0
962,5000000961,,1,2,12000.0,24000.0
963,5000000962,,2,2,15750.0,31500.0
964,5000000963,,2,3,15750.0,47250.0
965,5000000964,,2,2,15000.0,30000.0
966,5000000965,,2,2,13500.0,27000.0
967,5000000966,,1,3,12000.0,36000.0
968,5000000967,,2,1,15000.0,15000.0
969,5000000968,,1,1,12000.0,12000.0
970,5000000969,,1,3,12000.0,36000.0
971,5000000970,,1,2,10800.0,21600.0
972,5000000971,,2,2,15750.0,31500.0
973,5000000972,,2,3,15000.0,45000.0
974,5000000973,,1,1,12000.0,12000.0
975,5000000974,,1,3,12600.0,37800.0
976,5000000975,,2,3,15000.0,45000.0
977,5000000976,,1,1,10800.0,10800.0
978,5000000977,,2,1,13500.0,13500.0
979,5000000978,,2,2,15000.0,30000.0
980,5000000979,,1,3,12000.0,36000.0
981,5000000980,,2,3,15000.0,45000.0
982,5000000981,,1,1,12000.0,12000.0
983,5000000982,,2,1,15000.0,15000.0
984,5000000983,,1,3,10800.0,32400.0
985,5000000984,,1,1,10800.0,10800.0
986,5000000985,,1,2,12000.0,24000.0
987,5000000986,,2,1,13500.0,13500.0
988,5000000987,,1,3,12000.0,36000.0
989,5000000988,,1,2,12000.0,24000.0
990,5000000989,,1,1,12600.0,12600.0
991,5000000990,,1,2,13200.0,26400.0
992,5000000991,,2,3,15750.0,47250.0
993,5000000992,,2,3,15000.0,45000.0
994,5000000993,,1,3,12000.0,36000.0
995,5000000994,,1,3,12000.0,36000.0
996,5000000995,,1,3,12000.0,36000.0
997,5000000996,,2,3,13500.0,40500.0
998,5000000997,,2,3,15000.0,45000.0
999,5000000998,,2,2,16500.0,33000.0
1000,5000000999,,2,2,15000.0,30000.0
1001,5000001000,,2,2,15000.0,30000.0
1002,5000001001,,1,2,13200.0,26400.0
1003,5000001002,,1,3,12600.0,37800.0
1004,5000001003,,2,3,15000.0,45000.0
1005,5000001004,,2,2,15000.0,30000.0
1006,5000001005,,1,2,12000.0,24000.0
1007,5000001006,,1,1,13200.0,13200.0
1008,5000001007,,1,2,10800.0,21600.0
1009,5000001008,,1,3,12600.0,37800.0
1010,5000001009,,1,3,12000.0,36000.0
1011,5000001010,,2,3,15000.0,45000.0
1012,5000001011,,1,3,10800.0,32400.0
1013,5000001012,,1,1,10800.0,10800.0
1014,5000001013,,1,1,12000.0,12000.0
1015,5000001014,,1,1,12000.0,12000.0
1016,5000001015,,1,1,12000.0,12000.0
1017,5000001016,,2,1,16500.0,16500.0
1018,5000001017,,1,2,12000.0,24000.0
1019,5000001018,,2,3,15000.0,45000.0
1020,5000001019,,1,2,12600.0,25200.0
1021,5000001020,,1,3,13200.0,39600.0
1022,5000001021,,1,1,12000.0,12000.0
1023,5000001022,,1,3,12000.0,36000.0
1024,5000001023,,1,3,12000.0,36000.0
1025,5000001024,,2,2,15750.0,31500.0
1026,5000001025,,1,1,12000.0,12000.0
1027,5000001026,,1,2,12000.0,24000.0
1028,5000001027,,1,3,12000.0,36000.0
1029,5000001028,,1,3,12000.0,36000.0
1030,5000001029,,1,3,10800.0,32400.0
1031,5000001030,,1,1,12000.0,12000.0
1032,5000001031,,1,1,10800.0,10800.0
1033,5000001032,,2,2,15000.0,30000.0
1034,5000001033,,1,2,13200.0,26400.0
1035,5000001034,,1,2,10800.0,21600.0
1036,5000001035,,2,3,15000.0,45000.0
1037,5000001036,,2,3,13500.0,40500.0
1038,5000001037,,2,3,15000.0,45000.0
1039,5000001038,,1,2,12000.0,24000.0
1040,5000001039,,2,3,15000.0,45000.0
1041,5000001040,,1,1,12600.0,12600.0
1042,5000001041,,1,3,12000.0,36000.0
1043,5000001042,,1,2,13200.0,26400.0
1044,5000001043,,2,2,15000.0,30000.0
1045,5000001044,,2,1,15000.0,15000.0
1046,5000001045,,2,1,15000.0,15000.0
1047,5000001046,,2,2,15000.0,30000.0
1048,5000001047,,1,2,12000.0,24000.0
1049,5000001048,,2,3,15000.0,45000.0
1050,5000001049,,1,3,12000.0,36000.0
1051,5000001050,,2,3,15000.0,45000.0
1052,5000001051,,1,1,12000.0,12000.0
1053,5000001052,,1,3,12000.0,36000.0
1054,5000001053,,1,3,10800.0,32400.0
1055,5000001054,,1,1,12000.0,12000.0
1056,5000001055,,2,2,15000.0,30000.0
1057,5000001056,,1,3,10800.0,32400.0
1058,5000001057,,2,1,15000.0,15000.0
1059,5000001058,,1,2,12000.0,24000.0
1060,5000001059,,1,3,12000.0,36000.0
1061,5000001060,,1,1,12600.0,12600.0
1062,5000001061,,1,1,12000.0,12000.0
1063,5000001062,,1,2,12000.0,24000.0
1064,5000001063,,2,3,15750.0,47250.0
1065,5000001064,,1,1,12000.0,12000.0
1066,5000001065,,1,1,10800.0,10800.0
1067,5000001066,,2,2,13500.0,27000.0
1068,5000001067,,1,3,12000.0,36000.0
1069,5000001068,,2,1,15000.0,15000.0
1070,5000001069,,1,1,12000.0,12000.0
1071,5000001070,,1,3,12000.0,36000.0
1072,5000001071,,2,2,15000.0,30000.0
1073,5000001072,,1,2,12000.0,24000.0
1074,5000001073,,2,2,15000.0,30000.0
1075,5000001074,,1,2,12600.0,25200.0
1076,5000001075,,1,2,12000.0,24000.0
1077,5000001076,,1,2,12000.0,24000.0
1078,5000001077,,1,1,10800.0,10800.0
1079,5000001078,,2,3,15000.0,45000.0
1080,5000001079,,1,1,12000.0,12000.0
1081,5000001080,,2,3,15000.0,45000.0
1082,5000001081,,2,3,15000.0,45000.0
1083,5000001082,,2,1,16500.0,16500.0
1084,5000001083,,2,3,15000.0,45000.0
1085,5000001084,,1,1,12600.0,12600.0
1086,5000001085,,2,1,15000.0,15000.0
1087,5000001086,,1,3,12600.0,37800.0
1088,5000001087,,1,2,10800.0,21600.0
1089,5000001088,,2,1,13500.0,13500.0
1090,5000001089,,1,2,12600.0,25200.0
1091,5000001090,,1,1,12000.0,12000.0
1092,5000001091,,2,3,15750.0,47250.0
1093,5000001092,,1,3,12600.0,37800.0
1094,5000001093,,1,1,13200.0,13200.0
1095,5000001094,,1,2,10800.0,21600.0
1096,5000001095,,2,3,15000.0,45000.0
1097,5000001096,,2,2,15000.0,30000.0
1098,5000001097,,2,2,15000.0,30000.0
1099,5000001098,,1,1,12000.0,12000.0
1100,5000001099,,1,3,12000.0,36000.0
1101,5000001100,,1,2,12000.0,24000.0
1102,5000001101,,2,3,13500.0,40500.0
1103,5000001102,,1,1,10800.0,10800.0
1104,5000001103,,1,2,12000.0,24000.0
1105,5000001104,,1,3,12000.0,36000.0
1106,5000001105,,2,1,15750.0,15750.0
1107,5000001106,,1,2,12000.0,24000.0
1108,5000001107,,1,3,12000.0,36000.0
1109,5000001108,,1,2,12000.0,24000.0
1110,5000001109,,1,3,10800.0,32400.0
1111,5000001110,,2,3,15000.0,45000.0
1112,5000001111,,2,2,16500.0,33000.0
1113,5000001112,,2,2,15750.0,31500.0
1114,5000001113,,1,3,12000.0,36000.0
1115,5000001114,,1,3,13200.0,39600.0
1116,5000001115,,1,1,12600.0,12600.0
1117,5000001116,,1,1,12600.0,12600.0
1118,5000001117,,1,2,12600.0,25200.0
1119,5000001118,,1,2,10800.0,21600.0
1120,5000001119,,1,2,12600.0,25200.0
1121,5000001120,,1,2,12600.0,25200.0
1122,5000001121,,2,1,13500.0,13500.0
1123,5000001122,,2,3,15000.0,45000.0
1124,5000001123,,2,2,15000.0,30000.0
1125,5000001124,,2,1,16500.0,16500.0
1126,5000001125,,2,3,16500.0,49500.0
1127,5000001126,,1,1,10800.0,10800.0
1128,5000001127,,1,1,12600.0,12600.0
1129,5000001128,,2,3,15000.0,45000.0
1130,5000001129,,2,2,13500.0,27000.0
1131,5000001130,,2,2,15000.0,30000.0
1132,5000001131,,1,1,12000.0,12000.0
1133,5000001132,,2,3,15750.0,47250.0
1134,5000001133,,1,2,10800.0,21600.0
1135,5000001134,,1,1,12600.0,12600.0
1136,5000001135,,2,3,15000.0,45000.0
1137,5000001136,,1,2,12000.0,24000.0
1138,5000001137,,1,2,10800.0,21600.0
1139,5000001138,,2,3,13500.0,40500.0
1140,5000001139,,1,3,13200.0,39600.0
1141,5000001140,,1,3,12000.0,36000.0
1142,5000001141,,2,3,15000.0,45000.0
1143,5000001142,,1,3,12000.0,36000.0
1144,5000001143,,1,3,12000.0,36000.0
1145,5000001144,,2,2,15000.0,30000.0
1146,5000001145,,2,1,13500.0,13500.0
1147,5000001146,,2,2,15000.0,30000.0
1148,5000001147,,1,1,10800.0,10800.0
1149,5000001148,,2,2,15000.0,30000.0
1150,5000001149,,2,1,15750.0,15750.0
1151,5000001150,,2,2,15000.0,30000.0
1152,5000001151,,1,2,10800.0,21600.0
1153,5000001152,,1,1,12600.0,12600.0
1154,5000001153,,2,3,15000.0,45000.0
1155,5000001154,,1,2,12600.0,25200.0
1156,5000001155,,1,2,12000.0,24000.0
1157,5000001156,,2,2,15000.0,30000.0
1158,5000001157,,1,1,12000.0,12000.0
1159,5000001158,,1,1,10800.0,10800.0
1160,5000001159,,1,2,10800.0,21600.0
1161,5000001160,,1,2,12000.0,24000.0
1162,5000001161,,1,2,10800.0,21600.0
1163,5000001162,,1,1,10800.0,10800.0
1164,5000001163,,1,3,12000.0,36000.0
1165,5000001164,,2,1,15750.0,15750.0
1166,5000001165,,1,1,13200.0,13200.0
1167,5000001166,,1,2,12000.0,24000.0
1168,5000001167,,2,2,15000.0,30000.0
1169,5000001168,,2,1,15000.0,15000.0
1170,5000001169,,2,3,15000.0,45000.0
1171,5000001170,,2,1,15750.0,15750.0
1172,5000001171,,2,3,15000.0,45000.0
1173,5000001172,,1,2,12600.0,25200.0
1174,5000001173,,2,2,16500.0,33000.0
1175,5000001174,,1,3,12000.0,36000.0
1176,5000001175,,2,3,15000.0,45000.0
1177,5000001176,,1,2,12000.0,24000.0
1178,5000001177,,2,3,15000.0,45000.0
1179,5000001178,,1,2,12000.0,24000.0
1180,5000001179,,2,2,15000.0,30000.0
1181,5000001180,,2,2,15000.0,30000.0
1182,5000001181,,1,2,10800.0,21600.0
1183,5000001182,,1,3,10800.0,32400.0
1184,5000001183,,1,1,12000.0,12000.0
1185,5000001184,,2,1,13500.0,13500.0
1186,5000001185,,1,2,12000.0,24000.0
1187,5000001186,,1,3,13200.0,39600.0
1188,5000001187,,2,3,15750.0,47250.0
1189,5000001188,,1,1,12600.0,12600.0
1190,5000001189,,2,2,15000.0,30000.0
1191,5000001190,,2,2,15750.0,31500.0
1192,5000001191,,1,1,13200.0,13200.0
1193,5000001192,,1,3,12000.0,36000.0
1194,5000001193,,2,1,16500.0,16500.0
1195,5000001194,,2,3,16500.0,49500.0
1196,5000001195,,1,2,12000.0,24000.0
1197,5000001196,,1,3,12000.0,36000.0
1198,5000001197,,2,3,15000.0,45000.0
1199,5000001198,,2,1,15000.0,15000.0
1200,5000001199,,1,1,10800.0,10800.0
1201,5000001200,,1,2,12600.0,25200.0
1202,5000001201,,1,1,12600.0,12600.0
1203,5000001202,,1,1,12000.0,12000.0
1204,5000001203,,1,3,13200.0,39600.0
1205,5000001204,,1,3,12000.0,36000.0
1206,5000001205,,2,2,15000.0,30000.0
1207,5000001206,,1,2,12600.0,25200.0
1208,5000001207,,2,2,16500.0,33000.0
1209,5000001208,,1,1,12000.0,12000.0
1210,5000001209,,1,2,12000.0,24000.0
1211,5000001210,,1,1,12600.0,12600.0
1212,5000001211,,2,3,13500.0,40500.0
1213,5000001212,,2,3,13500.0,40500.0
1214,5000001213,,2,1,15000.0,15000.0
1215,5000001214,,2,1,15000.0,15000.0
1216,5000001215,,1,2,12000.0,24000.0
1217,5000001216,,1,3,12000.0,36000.0
1218,5000001217,,1,1,12600.0,12600.0
1219,5000001218,,1,1,12000.0,12000.0
1220,5000001219,,2,2,15000.0,30000.0
1221,5000001220,,1,2,10800.0,21600.0
1222,5000001221,,1,2,10800.0,21600.0
1223,5000001222,,1,3,12000.0,36000.0
1224,5000001223,,2,2,15750.0,31500.0
1225,5000001224,,2,2,15000.0,30000.0
1226,5000001225,,2,2,16500.0,33000.0
1227,5000001226,,1,2,12000.0,24000.0
1228,5000001227,,1,3,12000.0,36000.0
1229,5000001228,,1,3,12000.0,36000.0
1230,5000001229,,2,3,16500.0,49500.0
1231,5000001230,,1,3,10800.0,32400.0
1232,5000001231,,1,2,10800.0,21600.0
1233,5000001232,,1,1,10800.0,10800.0
1234,5000001233,,2,2,15000.0,30000.0
1235,5000001234,,1,1,10800.0,10800.0
1236,5000001235,,2,1,15000.0,15000.0
1237,5000001236,,1,1,13200.0,13200.0
1238,5000001237,,1,1,13200.0,13200.0
1239,5000001238,,1,2,12000.0,24000.0
1240,5000001239,,1,1,12000.0,12000.0
1241,5000001240,,2,1,15750.0,15750.0
1242,5000001241,,2,3,15000.0,45000.0
1243,5000001242,,1,3,12000.0,36000.0
1244,5000001243,,1,3,12000.0,36000.0
